,Bootstrap_nr,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_2.0,Contract_duration_3.0,Leadership_position_2.0,Leadership_position_3.0,Job_satisfaction,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
1143,381,Current_position_4.0,0.00652096,0.019354178,0.001439345,-0.079359933,0.041900166,0.016234454,-0.001034614,0.085241828,0.002228708,-0.00573629,-0.029042664,0.143050904,-0.002433904,0.024221738,-0.010057882,0.039124332,501,579,31136.84262,0,37741.53435,0.175625582,0.174997965,0.046554535,0.174997965,0.047279864,0.308383097,91.30173098,511.2654112,48.34913451
1144,381,Current_position_5.0,0.022547262,0.067092952,-0.000978328,-0.213101826,0.074622897,0.074147987,0.001473452,0.082848885,-8.71E-05,-0.009628307,-0.028725458,0.273329292,0.003935191,0.085685167,-0.019505221,0.037854393,501,579,31136.84262,0,37741.53435,0.175625582,0.174997965,0.046554535,0.174997965,0.047279864,0.308383097,91.30173098,511.2654112,48.34913451
1145,381,Current_position_6.0,0.034180076,0.022073368,0.009953243,-0.2897481,0.048900448,0.099717519,0.001095196,0.28283021,0.129417161,0.011883888,0.081033669,0.2364475,0.006492948,0.116694079,-0.011398188,0.016550399,501,579,31136.84262,0,37741.53435,0.175625582,0.174997965,0.046554535,0.174997965,0.047279864,0.308383097,91.30173098,511.2654112,48.34913451
1146,382,Current_position_4.0,0.053080873,-0.000811975,-0.009685487,-0.046958523,-0.000200668,0.035571978,-0.001329694,0.034819381,-0.025432173,0.008780764,0.032946273,0.052967185,0.008062876,0.004140066,0.044273414,-0.139415833,501,579,30520.75915,0,37218.29267,0.180667612,0.179952734,0.052280705,0.179952734,0.053106881,0.305266574,93.2150337,513.178714,47.39248315
1147,382,Current_position_5.0,0.24740187,0.02624249,-0.013476315,-0.09161909,-0.000241984,0.076406195,-0.019084652,0.051604136,-0.0390346,0.002381397,-0.0870333,0.160267408,0.014557958,0.035268786,0.099369349,-0.108513052,501,579,30520.75915,0,37218.29267,0.180667612,0.179952734,0.052280705,0.179952734,0.053106881,0.305266574,93.2150337,513.178714,47.39248315
1148,382,Current_position_6.0,0.305311322,0.017758534,-0.011270858,-0.15174423,-0.000280027,0.102874167,-0.01151497,0.090936062,-0.051353792,-0.002726559,0.118892628,0.129051207,0.020157176,0.107424616,0.036169067,-0.121105582,501,579,30520.75915,0,37218.29267,0.180667612,0.179952734,0.052280705,0.179952734,0.053106881,0.305266574,93.2150337,513.178714,47.39248315
1149,383,Current_position_4.0,0.106843594,-0.003936332,-0.015600659,-0.096552669,0.059547786,0.004481383,-0.03372496,0.016674795,0.002698227,-0.000142759,0.000919545,0.07706004,0.003982789,0.058700194,0.019399344,0.090418402,501,579,31044.14838,0,36811.82543,0.157031007,0.156680007,0.025384678,0.156680007,0.025790325,0.307916209,91.5896013,511.5532816,48.20519935
1150,383,Current_position_5.0,0.379626648,-0.03706075,-0.001016176,-0.200019255,0.070545972,0.046483316,0.001656385,0.032723054,0.013474319,-0.00116763,-0.025634887,0.196163554,0.005838412,0.118135269,0.056190121,0.078902899,501,579,31044.14838,0,36811.82543,0.157031007,0.156680007,0.025384678,0.156680007,0.025790325,0.307916209,91.5896013,511.5532816,48.20519935
1151,383,Current_position_6.0,0.548201205,-0.022432227,-0.010209985,-0.259850187,0.0958908,0.059046009,0.012187366,0.066967975,0.044990598,0.002148088,0.017215303,0.15276416,0.008197354,0.134231703,0.023155584,0.171424208,501,579,31044.14838,0,36811.82543,0.157031007,0.156680007,0.025384678,0.156680007,0.025790325,0.307916209,91.5896013,511.5532816,48.20519935
1152,384,Current_position_4.0,0.131630526,0.007516806,0.000308045,-0.000905516,0.044667228,0.017647049,-0.003234507,0.091319464,-0.012099587,0.004514155,-0.018193155,0.075660099,0.000633126,-0.0407634,-0.004065198,-0.087752228,501,579,30616.12424,0,37031.68789,0.173857238,0.17324524,0.04452893,0.17324524,0.04523621,0.305751066,92.91886882,512.8825491,47.54056559
1153,384,Current_position_5.0,0.426905202,-0.042351012,0.003629086,-0.001456437,0.06810184,0.043483578,0.00199631,0.089651292,4.57E-05,0.038542348,-0.051397519,0.213392505,0.000793668,-0.128414006,-0.013368623,-0.095788122,501,579,30616.12424,0,37031.68789,0.173857238,0.17324524,0.04452893,0.17324524,0.04523621,0.305751066,92.91886882,512.8825491,47.54056559
1154,384,Current_position_6.0,0.623201431,-0.041933944,0.000467788,-0.001924027,0.050914667,0.061460775,0.009993721,0.205861495,-0.04921216,0.022023085,0.056779741,0.194520108,0.003913569,-0.185718868,-0.012192744,-0.151174174,501,579,30616.12424,0,37031.68789,0.173857238,0.17324524,0.04452893,0.17324524,0.04523621,0.305751066,92.91886882,512.8825491,47.54056559
1155,385,Current_position_4.0,0.123974929,0.005623629,0.000127557,-0.144178851,0.028629517,-0.007071387,0.037955853,0.083626893,0.006587491,0.00996935,0.047993502,0.071196267,0.002271504,-0.010882155,-0.017115621,-0.055091545,501,579,30261.96001,0,36926.56358,0.181211694,0.180482637,0.052893107,0.180482637,0.05373567,0.30394788,94.01875774,513.982438,46.99062113
1156,385,Current_position_5.0,0.335586381,0.036227376,-0.00017725,-0.261755392,0.042185348,0.121888279,-0.009881686,0.069003887,0.008860281,0.010510121,0.037566663,0.16854672,0.002050283,-0.023403415,-0.05104316,-0.026275804,501,579,30261.96001,0,36926.56358,0.181211694,0.180482637,0.052893107,0.180482637,0.05373567,0.30394788,94.01875774,513.982438,46.99062113
1157,385,Current_position_6.0,0.41676901,0.015826114,0.000175362,-0.291822032,0.064242064,0.14667978,-0.024152663,0.233427675,0.035235527,0.012116964,0.202219395,0.183075799,0.004613053,-0.03008967,-0.020048105,0.014216915,501,579,30261.96001,0,36926.56358,0.181211694,0.180482637,0.052893107,0.180482637,0.05373567,0.30394788,94.01875774,513.982438,46.99062113
1158,386,Current_position_4.0,0.049080872,0.04842225,0.000748104,-0.088486239,0.009630997,0.088394374,-0.005178962,0.1175495,0.015634068,0.032209225,-0.073338595,0.139157373,0.001897611,0.052858999,-0.012968407,-0.112942752,501,579,31211.43031,0,36871.88878,0.153816868,0.153516911,0.021729125,0.153516911,0.022075781,0.308758272,91.07009222,511.0337725,48.46495389
1159,386,Current_position_5.0,0.135925439,0.075291798,-0.002593473,-0.16566443,0.022030572,0.206224419,-0.015782439,0.106285283,0.02027246,0.055854823,-0.210483421,0.258808445,0.011801995,0.129029064,-0.048908122,-0.082506246,501,579,31211.43031,0,36871.88878,0.153816868,0.153516911,0.021729125,0.153516911,0.022075781,0.308758272,91.07009222,511.0337725,48.46495389
1160,386,Current_position_6.0,0.173868805,0.042565067,-0.007151125,-0.212829069,0.026867699,0.194653155,-0.015115632,0.204208379,-0.042613404,0.024109246,-0.120291662,0.208664648,0.015735804,0.174901948,0.000158729,0.130667409,501,579,31211.43031,0,36871.88878,0.153816868,0.153516911,0.021729125,0.153516911,0.022075781,0.308758272,91.07009222,511.0337725,48.46495389
1161,387,Current_position_4.0,0.093209632,-0.014660107,0.002076301,-0.086625448,0.000669288,0.026497128,0.02786652,0.045886707,-0.001676514,-0.002086265,0.033634743,-0.02533222,0.002063624,0.062088341,0.018189721,-0.157062041,501,579,31409.08022,0,37399.46093,0.16057324,0.160172916,0.029421394,0.160172916,0.029884044,0.30975025,90.45627262,510.4199529,48.77186369
1162,387,Current_position_5.0,0.261241018,-0.048202804,0.005554797,-0.145783827,0.001118203,0.044048365,0.059012065,0.044527591,0.000572674,-0.007217163,0.046621504,-0.069782677,-0.006920055,0.16463758,0.03354014,-0.114719541,501,579,31409.08022,0,37399.46093,0.16057324,0.160172916,0.029421394,0.160172916,0.029884044,0.30975025,90.45627262,510.4199529,48.77186369
1163,387,Current_position_6.0,0.39802068,-0.039671024,-0.000881668,-0.218908473,0.000995958,0.057602926,0.056794946,0.156490825,-0.009156615,-0.00314332,0.125772587,-0.051743212,-0.006919498,0.254753204,0.011986529,-0.139579157,501,579,31409.08022,0,37399.46093,0.16057324,0.160172916,0.029421394,0.160172916,0.029884044,0.30975025,90.45627262,510.4199529,48.77186369
1164,388,Current_position_4.0,0.009155551,-0.021729124,-0.001801428,-0.098953645,0.07565414,0.011927357,0.004765669,0.058913189,-0.002902152,-0.018337698,0.000900331,0.016271912,-0.001178091,0.03624239,0.048916104,-0.087185211,501,579,30524.43496,0,36379.63468,0.161371433,0.160947183,0.030316205,0.160947183,0.030806506,0.305285263,93.20361813,513.1672984,47.39819093
1165,388,Current_position_5.0,0.032823657,-0.024597597,-0.003185234,-0.151875475,0.103500096,0.108534356,-0.006700738,0.057962031,-0.005781286,-0.039924711,-0.034742454,0.038821847,-0.00148489,0.069636182,0.087245363,-0.10470454,501,579,30524.43496,0,36379.63468,0.161371433,0.160947183,0.030316205,0.160947183,0.030806506,0.305285263,93.20361813,513.1672984,47.39819093
1166,388,Current_position_6.0,0.045531763,-0.025014367,-0.003316249,-0.193645719,0.114247861,0.175096303,-0.009088229,0.140167986,-0.031100277,-0.069472637,0.090188805,0.033685547,-0.001693523,0.097289663,0.080212441,0.006618065,501,579,30524.43496,0,36379.63468,0.161371433,0.160947183,0.030316205,0.160947183,0.030806506,0.305285263,93.20361813,513.1672984,47.39819093
1167,389,Current_position_4.0,0.068530726,-0.00141316,-0.001562196,-0.038394983,0.003113161,0.004756547,-0.032997271,0.013946014,0.047244668,-0.004062677,0.075812099,0.074346132,0.006942731,0.03946623,0.05723786,-0.040970391,501,579,32651.44613,0,38881.20621,0.160611116,0.160225484,0.029482146,0.160225484,0.029927817,0.315914204,86.5979934,506.5616737,50.7010033
1168,389,Current_position_5.0,0.227190621,-0.002965299,-0.002789528,-0.065893943,0.008800317,0.024396861,0.000407214,0.015871612,0.070766079,-0.003474269,0.009688972,0.122017093,0.011838106,0.130060732,0.155220677,-0.09587384,501,579,32651.44613,0,38881.20621,0.160611116,0.160225484,0.029482146,0.160225484,0.029927817,0.315914204,86.5979934,506.5616737,50.7010033
1169,389,Current_position_6.0,0.293483481,-0.00292042,-0.002597741,-0.085476658,0.008679001,0.037388478,0.000798432,0.043420712,0.195898164,-0.008020589,0.177319751,0.129862108,0.011838196,0.207543941,0.038402998,-0.086832367,501,579,32651.44613,0,38881.20621,0.160611116,0.160225484,0.029482146,0.160225484,0.029927817,0.315914204,86.5979934,506.5616737,50.7010033
1170,390,Current_position_4.0,0.092829454,-0.012825775,0.009735515,-0.053545016,0.049479189,0.085136677,-0.004066774,0.001885269,0.005956272,-0.003225301,-0.01307711,0.072403174,0.004617621,-0.010932404,0.0309188,-0.028449902,501,579,30668.08183,0,36882.06214,0.169021012,0.168482453,0.039024632,0.168482453,0.039647038,0.306014709,92.75750985,512.7211901,47.62124508
1171,390,Current_position_5.0,0.287598769,-0.020215605,0.006891462,-0.093146804,0.112648411,0.223126479,0.007216656,0.004119405,0.002308747,0.025019276,-0.099942387,0.139771182,0.007287192,-0.021629917,0.04681055,-0.022919506,501,579,30668.08183,0,36882.06214,0.169021012,0.168482453,0.039024632,0.168482453,0.039647038,0.306014709,92.75750985,512.7211901,47.62124508
1172,390,Current_position_6.0,0.409270949,-0.022443169,0.009788742,-0.155565057,0.077418343,0.275889069,0.015244892,0.122497785,0.093464549,0.001947029,0.096693416,0.129430069,0.008463452,-0.039716641,0.03917494,0.120723717,501,579,30668.08183,0,36882.06214,0.169021012,0.168482453,0.039024632,0.168482453,0.039647038,0.306014709,92.75750985,512.7211901,47.62124508
1173,391,Current_position_4.0,0.289993919,0.00325818,-0.001022676,0.010449283,-0.007261633,0.018935427,-0.006072317,0.043742546,0.007496065,0.001180257,-0.013423224,0.087137246,0.016855385,-0.042714222,0.020734953,-0.130798148,501,579,31069.4898,0,37144.76781,0.164013458,0.163556764,0.033332068,0.163556764,0.033859864,0.308043921,91.51090124,511.4745815,48.24454938
1174,391,Current_position_5.0,0.713224396,0.011128389,-0.002970122,0.017369683,-0.009754577,0.086693577,0.000972565,0.067799183,0.016464387,-0.003006447,-0.054761198,0.195012186,0.022983375,-0.106426876,0.054414153,-0.15391008,501,579,31069.4898,0,37144.76781,0.164013458,0.163556764,0.033332068,0.163556764,0.033859864,0.308043921,91.51090124,511.4745815,48.24454938
1175,391,Current_position_6.0,0.864027385,0.005841623,0.002640546,0.0359149,-0.007193822,0.114318825,0.001872133,0.098917144,0.045265842,0.00600443,0.044815335,0.165801665,0.028115595,-0.159620083,0.027186201,-0.007983509,501,579,31069.4898,0,37144.76781,0.164013458,0.163556764,0.033332068,0.163556764,0.033859864,0.308043921,91.51090124,511.4745815,48.24454938
1176,392,Current_position_4.0,0.151632583,0.003310965,0.00514807,-0.02693614,0.010780663,0.011536487,0.044681054,-0.03634535,0.009280903,0.030041208,-0.038335403,0.065665787,0.009073264,-0.019621117,0.001439143,-0.040846253,501,579,30875.73379,0,37070.40229,0.167619442,0.167105511,0.037433315,0.167105511,0.03802726,0.307066112,92.11262799,512.0763082,47.943686
1177,392,Current_position_5.0,0.414074042,0.006250896,0.003847329,-0.074857636,0.017834827,0.081783238,0.006260446,-0.006746928,0.004879391,0.029105268,-0.043451813,0.161950613,0.012184224,-0.04842081,0.001960751,-0.027842416,501,579,30875.73379,0,37070.40229,0.167619442,0.167105511,0.037433315,0.167105511,0.03802726,0.307066112,92.11262799,512.0763082,47.943686
1178,392,Current_position_6.0,0.585953283,0.00670043,-0.003295806,-0.098009707,0.017021014,0.105942303,-0.001551539,0.186525248,-0.01675433,0.088456778,0.055416572,0.110251701,0.013412749,-0.0678888,0.002718085,-0.131574536,501,579,30875.73379,0,37070.40229,0.167619442,0.167105511,0.037433315,0.167105511,0.03802726,0.307066112,92.11262799,512.0763082,47.943686
1179,393,Current_position_4.0,0.182031661,0.037001659,0.008126409,-0.030800679,-0.005511594,-0.006906878,-0.007300601,0.036503879,-0.024341016,-0.004790073,-0.002468245,0.078123289,0.233214806,-0.00273855,0.028825839,0.016741894,501,579,32849.64878,0,38676.26211,0.150893083,0.15065089,0.018416897,0.15065089,0.018696796,0.316886489,85.9824572,505.9461375,51.0087714
1180,393,Current_position_5.0,0.544236829,0.066787359,-0.002346826,-0.061402542,-0.006407738,0.048557652,-0.002814159,0.020238154,-0.043292254,0.05517372,-0.030898042,0.233170701,0.301131966,-0.007390294,0.053648575,0.032024966,501,579,32849.64878,0,38676.26211,0.150893083,0.15065089,0.018416897,0.15065089,0.018696796,0.316886489,85.9824572,505.9461375,51.0087714
1181,393,Current_position_6.0,0.693120735,0.05817109,0.007660215,-0.077567608,-0.006033913,0.053270173,0.000725152,0.092938124,0.108566294,0.047132973,0.003702095,0.142541163,0.301131833,-0.011856098,0.020117559,0.093818159,501,579,32849.64878,0,38676.26211,0.150893083,0.15065089,0.018416897,0.15065089,0.018696796,0.316886489,85.9824572,505.9461375,51.0087714
1182,394,Current_position_4.0,0.04952793,-0.000184856,0.000598666,-0.086013775,0.018673828,0.012176122,0.021950221,0.028286541,0.02800272,-0.007672583,-0.043412059,0.043881619,0.003927829,0.016419611,0.055148413,-0.096178144,501,579,30705.20366,0,37476.17089,0.181395133,0.180673934,0.053114187,0.180673934,0.053947669,0.306202932,92.64222466,512.6059049,47.67888767
1183,394,Current_position_5.0,0.303623211,0.000652517,0.005858158,-0.23691425,0.020235693,0.110368255,0.008321545,0.019017817,0.022595044,-0.008274029,-0.055898539,0.104730867,0.002159215,0.061489992,0.058119654,-0.179770703,501,579,30705.20366,0,37476.17089,0.181395133,0.180673934,0.053114187,0.180673934,0.053947669,0.306202932,92.64222466,512.6059049,47.67888767
1184,394,Current_position_6.0,0.462133034,0.000796401,-0.009426914,-0.348441323,0.017930718,0.159975352,-0.004695348,0.12474942,0.223093913,0.003036374,0.0460007,0.093861829,0.006392941,0.118805355,0.045124317,-0.115190202,501,579,30705.20366,0,37476.17089,0.181395133,0.180673934,0.053114187,0.180673934,0.053947669,0.306202932,92.64222466,512.6059049,47.67888767
1185,395,Current_position_4.0,0.137023991,-0.001946053,-0.027321874,-0.06079084,-0.002913089,-0.013405698,0.015117849,0.01100276,-0.008932644,0.000906217,-4.24E-05,0.089093603,0.008263084,-0.012306688,0.053907252,-0.116927724,501,579,31001.10086,0,37241.40162,0.168082299,0.167563531,0.037962644,0.167563531,0.038562178,0.307699144,91.72328925,511.6869695,48.13835537
1186,395,Current_position_5.0,0.374600827,0.061267429,-0.012276804,-0.099009863,-0.004885731,0.116474609,-0.003805522,0.009292122,-0.030470307,0.006314418,-0.025644131,0.199336862,0.011469901,-0.016250713,0.103383249,-0.073153255,501,579,31001.10086,0,37241.40162,0.168082299,0.167563531,0.037962644,0.167563531,0.038562178,0.307699144,91.72328925,511.6869695,48.13835537
1187,395,Current_position_6.0,0.597155203,0.0417886,-0.003205628,-0.14959703,-0.008530023,0.182887995,-0.011720199,0.174660516,0.299854791,-0.01004905,0.054921888,0.183055747,0.011470165,-0.029748215,0.043683285,-0.020471972,501,579,31001.10086,0,37241.40162,0.168082299,0.167563531,0.037962644,0.167563531,0.038562178,0.307699144,91.72328925,511.6869695,48.13835537
1188,396,Current_position_4.0,0.158931316,-0.001373525,0.000168885,-0.070298623,-0.018940036,0.050130994,0.007175382,0.053018065,0.028402213,0.011269349,0.092954434,0.138589803,-0.009355465,0.000497889,0.05050348,-0.159281103,501,579,30682.5103,0,37229.70138,0.176509339,0.17585935,0.047550027,0.17585935,0.048301212,0.306087881,92.71270093,512.6763812,47.64364954
1189,396,Current_position_5.0,0.526683675,-0.002406946,0.0022696,-0.173656197,-0.02169177,0.098716686,0.041511131,0.058900873,0.059316597,0.011136264,0.021441669,0.344801381,-0.004563968,0.00164865,0.088566241,-0.072225861,501,579,30682.5103,0,37229.70138,0.176509339,0.17585935,0.047550027,0.17585935,0.048301212,0.306087881,92.71270093,512.6763812,47.64364954
1190,396,Current_position_6.0,0.749411792,-0.002695761,-0.000200047,-0.240678475,-0.032868024,0.114724679,0.027432238,0.089783545,0.09832821,-0.005765494,0.207264803,0.291606548,3.50E-08,0.002699606,0.055951258,-0.051718366,501,579,30682.5103,0,37229.70138,0.176509339,0.17585935,0.047550027,0.17585935,0.048301212,0.306087881,92.71270093,512.6763812,47.64364954
1191,397,Current_position_4.0,0.161340267,-0.004500711,-0.005568812,-0.060204935,-0.011621403,0.001987926,0.020749666,0.144259216,-0.004878314,-0.002236604,0.041654325,0.141652223,0.02225359,0.018437145,0.064777893,-0.159271716,501,579,30678.2179,0,36671.65485,0.163895867,0.163435137,0.033191506,0.163435137,0.033723966,0.306066114,92.72603137,512.6897116,47.63698432
1192,397,Current_position_5.0,0.39819426,-0.006634846,-0.005184468,-0.121621619,-0.017529106,0.0324291,-0.021826355,0.118527678,-0.013109032,-0.00791149,0.026500255,0.267926529,0.023051605,0.036941157,0.130803208,-0.148208363,501,579,30678.2179,0,36671.65485,0.163895867,0.163435137,0.033191506,0.163435137,0.033723966,0.306066114,92.72603137,512.6897116,47.63698432
1193,397,Current_position_6.0,0.600045078,-0.004466794,-0.012395899,-0.263695569,-0.012532147,0.043797682,-0.005829422,0.29247062,-0.058319934,-0.004049754,0.099281656,0.26099756,0.03372803,0.062492442,0.052428994,-0.095281877,501,579,30678.2179,0,36671.65485,0.163895867,0.163435137,0.033191506,0.163435137,0.033723966,0.306066114,92.72603137,512.6897116,47.63698432
1194,398,Current_position_4.0,0.04986274,0.004649128,-0.001603664,-0.018413311,0.0618515,0.039136761,-0.005181905,0.067815905,0.065365369,-0.000349292,0.07546238,-0.00490481,0.001845237,3.19E-05,0.014789204,-0.16756589,501,579,30547.02608,0,37163.92689,0.1787321,0.178046331,0.050077496,0.178046331,0.050870032,0.305400097,93.13345939,513.0971396,47.43327031
1195,398,Current_position_5.0,0.154388759,0.010698568,-0.009408314,-0.038818056,0.083855699,0.173984767,0.007956998,0.07494454,0.074624384,0.011377593,0.0590948,-0.012836047,0.001785896,7.70E-05,0.041243134,-0.049680234,501,579,30547.02608,0,37163.92689,0.1787321,0.178046331,0.050077496,0.178046331,0.050870032,0.305400097,93.13345939,513.0971396,47.43327031
1196,398,Current_position_6.0,0.220451966,0.009215637,-0.001123859,-0.05319678,0.057299805,0.181699922,0.002465972,0.215888514,0.203839544,0.006436489,0.176345459,-0.009466643,0.002359049,0.000142918,0.008793618,-0.154665223,501,579,30547.02608,0,37163.92689,0.1787321,0.178046331,0.050077496,0.178046331,0.050870032,0.305400097,93.13345939,513.0971396,47.43327031
1197,399,Current_position_4.0,0.055291063,0.007037324,-0.02060023,-0.051135194,-0.046539346,-0.000720131,-0.016028583,0.011012991,-0.00068441,-0.00983073,-0.013658923,0.044892434,-0.008767522,0.059537403,0.049189594,-0.001300349,501,579,30744.22207,0,36638.24371,0.161290727,0.160870747,0.030227869,0.160870747,0.030713236,0.306400648,92.52104946,512.4847297,47.73947527
1198,399,Current_position_5.0,0.239801974,0.030172894,-0.000269751,-0.108659167,-0.06764601,-0.002959911,0.001929757,0.042995982,-0.002347628,-0.018309147,-0.04462596,0.091502317,-0.014375189,0.124419207,0.130283512,0.096908765,501,579,30744.22207,0,36638.24371,0.161290727,0.160870747,0.030227869,0.160870747,0.030713236,0.306400648,92.52104946,512.4847297,47.73947527
1199,399,Current_position_6.0,0.34007391,0.031769196,-0.01587491,-0.173859859,-0.057439476,-0.003751626,0.009505719,0.131196649,-0.009138676,-0.018308596,0.026152611,0.053479421,-0.016672351,0.255762501,0.09742177,0.076577029,501,579,30744.22207,0,36638.24371,0.161290727,0.160870747,0.030227869,0.160870747,0.030713236,0.306400648,92.52104946,512.4847297,47.73947527
1200,400,Current_position_4.0,0.131200981,0.003921908,0.004308355,-0.170125183,0.00356963,0.002500989,-0.027036368,0.058314769,0.01224042,0.005638511,-0.003757494,0.062200933,-0.001242055,0.062665067,0.051664754,-0.193812639,501,579,30478.66708,0,36891.52431,0.174453783,0.173830097,0.045204842,0.173830097,0.045925629,0.305052485,93.34575442,513.3094347,47.32712279
1201,400,Current_position_5.0,0.478966784,0.013883518,0.00015143,-0.266368891,0.016213167,0.028681017,0.027247713,0.082998158,0.017226444,-0.011811331,-0.064075495,0.132586323,-0.002092436,0.133132547,0.102604454,-0.301959687,501,579,30478.66708,0,36891.52431,0.174453783,0.173830097,0.045204842,0.173830097,0.045925629,0.305052485,93.34575442,513.3094347,47.32712279
1202,400,Current_position_6.0,0.59998376,0.013710622,-0.007820108,-0.360179721,0.017034119,0.033135759,0.041318511,0.190933179,0.058512805,0.001005088,0.011570118,0.114025344,-0.002631038,0.144771451,0.031360047,-0.185085867,501,579,30478.66708,0,36891.52431,0.174453783,0.173830097,0.045204842,0.173830097,0.045925629,0.305052485,93.34575442,513.3094347,47.32712279
1203,401,Current_position_4.0,0.119704815,-0.027982095,0.000373768,-0.009045561,-0.016386805,0.051316075,-0.000418857,0.049753193,0.001828865,0.002770228,0.007886276,0.047182999,-4.52E-05,0.013556327,0.0404354,-0.172506679,501,579,31857.11774,0,37402.38863,0.14847278,0.148259806,0.015653548,0.148259806,0.01589968,0.311987213,89.06485175,509.028532,49.46757413
1204,401,Current_position_5.0,0.301247861,-0.060610292,0.000174957,-0.022078833,-0.028920914,0.131349368,-0.004801877,0.045121271,0.002652389,0.001420236,-0.095111341,0.109196973,-0.00057599,0.042588728,0.071774411,-0.156688944,501,579,31857.11774,0,37402.38863,0.14847278,0.148259806,0.015653548,0.148259806,0.01589968,0.311987213,89.06485175,509.028532,49.46757413
1205,401,Current_position_6.0,0.487390498,-0.039714973,-0.004400967,-0.033449344,-0.019246769,0.159807665,-0.004276724,0.130503061,0.035425251,-0.000513052,0.040765231,0.094212624,-0.000575986,0.037724293,0.023289697,0.037225705,501,579,31857.11774,0,37402.38863,0.14847278,0.148259806,0.015653548,0.148259806,0.01589968,0.311987213,89.06485175,509.028532,49.46757413
1206,402,Current_position_4.0,0.170580454,0.046246856,-0.004044079,-0.052383991,-0.074967645,0.076162627,0.002770817,0.009133639,0.09656962,-0.067541231,-0.105466878,-0.016913502,0.015373577,0.106095605,0.049021839,-0.3087734,501,579,33221.18512,0,38769.78057,0.143243876,0.143116504,0.009709492,0.143116504,0.009856695,0.318701074,84.82861764,504.7922979,51.58569118
1207,402,Current_position_5.0,0.513814378,0.076921417,0.002001382,-0.094142759,-0.095532532,0.165483308,0.007457918,0.013004775,-0.00724953,-0.063874641,-0.133926291,-0.028697194,0.080523642,0.195423311,0.105700065,-0.287073358,501,579,33221.18512,0,38769.78057,0.143243876,0.143116504,0.009709492,0.143116504,0.009856695,0.318701074,84.82861764,504.7922979,51.58569118
1208,402,Current_position_6.0,0.570972031,0.083573402,0.015108955,-0.152960222,-0.059624255,0.212740694,0.009205848,0.074159627,-0.177701993,-0.019326923,0.088182659,-0.026078292,0.080533855,0.314862467,0.061380124,-0.430819661,501,579,33221.18512,0,38769.78057,0.143243876,0.143116504,0.009709492,0.143116504,0.009856695,0.318701074,84.82861764,504.7922979,51.58569118
1209,403,Current_position_4.0,0.11214454,0.014092511,-0.00350941,-0.037879046,-0.037392133,0.028381956,-0.00099712,0.009824439,0.000414582,0.001125339,0.010670405,0.063202804,-0.006882163,0.04282667,-0.003838644,-0.046679149,501,579,32150.73889,0,38277.70656,0.160455576,0.160066217,0.029298083,0.160066217,0.029748061,0.313444545,88.15298481,508.1166651,49.92350759
1210,403,Current_position_5.0,0.321537745,0.038528923,-0.016457893,-0.060637437,-0.054844942,0.109408619,0.000255863,0.011670202,0.016846175,0.001554574,-0.012951488,0.285080726,-0.009495281,0.093344222,-0.00843386,-0.021354188,501,579,32150.73889,0,38277.70656,0.160455576,0.160066217,0.029298083,0.160066217,0.029748061,0.313444545,88.15298481,508.1166651,49.92350759
1211,403,Current_position_6.0,0.408778317,0.022650493,-0.042944903,-0.10997958,-0.035750318,0.172827807,0.000372053,0.048402834,0.130286089,-0.000203095,0.137351127,0.20916769,-0.009495288,0.175940349,-0.003477395,-0.080568488,501,579,32150.73889,0,38277.70656,0.160455576,0.160066217,0.029298083,0.160066217,0.029748061,0.313444545,88.15298481,508.1166651,49.92350759
1212,404,Current_position_4.0,0.160067885,-0.00230851,-0.02145983,-0.004894751,-0.035138919,0.032068323,-0.015022873,0.038586506,0.048445548,-0.016123701,0.050755732,0.058946128,-0.009708767,0.034633284,-0.025098432,-0.014208904,501,579,30955.35346,0,37698.99884,0.179570194,0.178881286,0.051042444,0.178881286,0.051838607,0.307468297,91.86536193,511.8290422,48.06731904
1213,404,Current_position_5.0,0.494680156,-0.042697372,-0.015483377,-0.012429865,-0.067246099,0.082194162,-0.06048843,0.06393396,0.072462668,-0.019729255,0.013569993,0.157567038,-0.007680908,0.077667129,-0.043326513,0.02824663,501,579,30955.35346,0,37698.99884,0.179570194,0.178881286,0.051042444,0.178881286,0.051838607,0.307468297,91.86536193,511.8290422,48.06731904
1214,404,Current_position_6.0,0.704843284,-0.050142819,0.015526654,-0.014082876,-0.111612585,0.128878821,-0.077859739,0.162537911,0.157908926,-0.036420775,0.094708479,0.145043755,2.94E-08,0.100972006,-0.016037821,0.186602187,501,579,30955.35346,0,37698.99884,0.179570194,0.178881286,0.051042444,0.178881286,0.051838607,0.307468297,91.86536193,511.8290422,48.06731904
1215,405,Current_position_4.0,0.015547763,0.013794761,0.001069065,-0.029822728,0.100024613,0.02117973,0.009284015,0.024263959,0.009655603,-0.001025951,0.012917075,0.016514469,-0.000274595,0.063238961,0.011445699,-0.076410636,501,579,30583.42895,0,36900.03627,0.171762922,0.171181602,0.042144007,0.171181602,0.042815832,0.305585048,93.020407,512.9840872,47.4897965
