,Bootstrap_nr,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_2.0,Contract_duration_3.0,Contract_duration_4.0,Leadership_position_2.0,Leadership_position_3.0,Job_satisfaction,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
0,0,Current_position_4.0,0.018873148886560772,0.005366050012762633,-0.00023827261598309812,0.008533453004063047,0.025271297164550788,0.000426619990529353,-0.0006921138996147467,0.029369417012077,0.0208359385045766,0.011029235371352065,0.006732188867335089,-0.002118145490300656,-0.005647581007846977,-0.0014773148323623103,0.019674565772424393,0.006581017706627422,-0.037007378906776425,126.0,193.0,2213.2393665574505,0.0,4413.500681897999,0.5054521906583844,0.49852973272779455,0.23187490806717737,0.4985297327277946,0.24247835553228705,0.1427432508666835,162.5620654384338,557.5267361826471,2.7189672807831085
1,0,Current_position_5.0,0.05901437211200407,0.009251980452228753,0.00046881752791306017,0.013936786716271618,0.027146371624210897,0.0021971765459507012,-0.006029284599541027,0.04435478853808108,0.016220450166092824,0.0024965457920596928,0.004072067822198074,-0.0043625275276425995,-0.0070670500309718345,4.78183866471616e-08,0.03800389216588425,0.01709536436074732,0.0822548539909865,126.0,193.0,2213.2393665574505,0.0,4413.500681897999,0.5054521906583844,0.49852973272779455,0.23187490806717737,0.4985297327277946,0.24247835553228705,0.1427432508666835,162.5620654384338,557.5267361826471,2.7189672807831085
2,0,Current_position_6.0,0.07295044481573515,0.006469562240681112,0.000978585706803622,0.018116639890215263,0.032371866223066405,0.0025504070523948534,-0.008859399163925688,0.2433123156709132,0.0910959218066751,0.018111661099974,0.026747089095473815,-0.0034872557738665644,-0.009769240220099956,-0.0033107075651547676,0.04954539082136312,0.011953659135586568,0.29667582728912767,126.0,193.0,2213.2393665574505,0.0,4413.500681897999,0.5054521906583844,0.49852973272779455,0.23187490806717737,0.4985297327277946,0.24247835553228705,0.1427432508666835,162.5620654384338,557.5267361826471,2.7189672807831085
3,1,Current_position_4.0,0.0786330432743284,0.005999109489388831,0.02569126808379561,0.002892470288877977,0.004480665791024376,0.0032565437703008532,0.011488955312907483,-0.003083711258864822,0.022057245858229983,-0.006941713295570341,0.006336598472426045,0.010637637698604395,0.005977313186073324,0.0018621945683150807,0.015428326189697469,0.007450551591042363,-0.13561821581312314,126.0,193.0,2402.5633803070473,0.0,4635.347604702021,0.4875314624417483,0.4816864698841731,0.2060753070448047,0.4816864698841731,0.2150283512004558,0.14907654792477848,162.09689587148145,557.0615666156948,2.951552064259272
4,1,Current_position_5.0,0.21985919723748595,0.01305434698679522,0.02045512957414786,0.0064891141811790785,0.006109554431813877,0.01275482310073538,0.005388311090004953,0.032078722203348266,0.03330920722239986,-0.014818265449091785,-0.003589554393321814,0.022823856353399688,0.007297698838268697,7.725915827134136e-08,0.053510128174469096,0.00871948738011572,-0.057580047136775094,126.0,193.0,2402.5633803070473,0.0,4635.347604702021,0.4875314624417483,0.4816864698841731,0.2060753070448047,0.4816864698841731,0.2150283512004558,0.14907654792477848,162.09689587148145,557.0615666156948,2.951552064259272
5,1,Current_position_6.0,0.29004397450998554,0.010351788028300614,0.027705124265415597,0.00578315140207534,0.007087094915502651,0.019061617910450752,-0.0075319609628264365,0.21660958747453335,0.06262844320808757,-0.0068344547381173895,0.003658742147995234,0.020950631527244242,0.007297495549726756,0.0017640037290388472,0.05853475137674655,0.011133951536919132,-0.042471312373990294,126.0,193.0,2402.5633803070473,0.0,4635.347604702021,0.4875314624417483,0.4816864698841731,0.2060753070448047,0.4816864698841731,0.2150283512004558,0.14907654792477848,162.09689587148145,557.0615666156948,2.951552064259272
6,2,Current_position_4.0,0.02782763967296567,-0.00023538400256673794,0.004540667795352255,0.010632807329453167,0.007802661140633042,0.0033914518086157843,0.0036089294467265666,0.03736564453372539,0.017061795023232983,0.0012840283492358449,0.0023284183718616466,0.013071692494584272,0.006503314234771131,0.001090888873904428,0.012836378909855237,0.0064010211361096945,-0.1148311943513521,126.0,193.0,2456.827538454797,0.0,4593.004077078828,0.47026695938831076,0.46509354286980065,0.18065915693548829,0.4650935428698007,0.18858351715828559,0.15084277901928372,161.96356870158527,556.9282394457986,3.018215649207367
7,2,Current_position_5.0,0.0732474560664385,-0.0005357411754970363,0.006061664313375997,0.023961169044247704,0.00982184271535907,0.009112412505065438,-0.0014757835518125792,0.1003079887161175,0.0470678245317974,0.015168292940400507,0.0010207473401080919,0.025760077264466483,0.008545037215739222,1.9893144446348115e-08,0.050842720264713176,0.013712779709982314,0.08342597119417729,126.0,193.0,2456.827538454797,0.0,4593.004077078828,0.47026695938831076,0.46509354286980065,0.18065915693548829,0.4650935428698007,0.18858351715828559,0.15084277901928372,161.96356870158527,556.9282394457986,3.018215649207367
8,2,Current_position_6.0,0.0883215808156036,-0.00028090722804012904,0.006001953297488335,0.024911884008395772,0.010450859603927064,0.011208372480591837,-0.013010906321906117,0.2209848965737865,0.0888607904831731,0.01938814813032139,-0.0007414096492366517,0.021561457247627893,0.010243258532193239,0.0029090082022377225,0.03285259093143648,0.007500566365653754,0.23189333604781853,126.0,193.0,2456.827538454797,0.0,4593.004077078828,0.47026695938831076,0.46509354286980065,0.18065915693548829,0.4650935428698007,0.18858351715828559,0.15084277901928372,161.96356870158527,556.9282394457986,3.018215649207367
9,3,Current_position_4.0,0.026598979923511012,0.012120589318068038,0.04083606193855214,0.02593746558706349,-0.0006963375562394524,-0.0006158501413647912,0.002725273277102478,0.104243601237497,0.041870620731668404,0.011155723999248076,0.004400217572285646,-0.008038809611270974,0.016993124762476358,-0.011236910972966358,0.012328535001521368,0.006320441015774139,-0.06539831064381346,126.0,193.0,2485.873095740442,0.0,4728.565532347738,0.4796959543611964,0.47428600095847606,0.19473966813480847,0.474286000958476,0.20302634279135642,0.15177973112924983,161.89220369596944,556.8568744401828,3.053898152015285
