,Bootstrap_nr,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_2.0,Contract_duration_3.0,Leadership_position_2.0,Leadership_position_3.0,Job_satisfaction,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
2337,779,Current_position_4.0,0.058842906,0.00257291,0.002641463,0.013381692,0.024847398,0.001959295,0.000219495,0.05156304,0.007566588,0.002729992,0.016610131,-0.008081276,-0.000584428,-0.007473219,0.00924439,-0.097589891,111,174,1946.545524,0,3722.540338,0.482732236,0.477092161,0.18030663,0.477092161,0.18914783,0.160367221,151.9548276,504.9030269,3.022586218
2338,779,Current_position_5.0,0.182933271,0.006328616,0.005202302,0.024133762,0.034836157,0.005849086,-0.010952681,0.147999211,0.036229504,0.005685629,0.019815858,-0.020505985,-0.001094418,-0.014706641,0.018557528,0.028122927,111,174,1946.545524,0,3722.540338,0.482732236,0.477092161,0.18030663,0.477092161,0.18914783,0.160367221,151.9548276,504.9030269,3.022586218
2339,779,Current_position_6.0,0.260911034,0.005230297,0.004460586,0.032688902,0.023797005,0.007352655,-0.008736446,0.212217784,0.077352918,0.00047864,0.030824369,-0.014989692,-0.001341767,-0.018339784,0.010292049,0.150444543,111,174,1946.545524,0,3722.540338,0.482732236,0.477092161,0.18030663,0.477092161,0.18914783,0.160367221,151.9548276,504.9030269,3.022586218
2340,780,Current_position_4.0,0.036735754,0.007185769,0.009017192,0.010444507,0.001635264,-0.000751208,0.007736115,0.111781797,0.040564385,0.006296007,0.035155377,0.042310423,-0.001937551,8.50E-05,0.002101902,-0.084180258,111,174,1959.322052,0,3811.363471,0.491851153,0.485926213,0.194154604,0.485926213,0.203442349,0.160924381,151.9151489,504.8633483,3.042425547
2341,780,Current_position_5.0,0.124471715,0.015280949,0.008007724,0.02476582,0.00438955,-0.005621226,-0.006522411,0.111612209,0.051092636,-0.005514641,0.018385296,0.072971902,-0.002598896,0.000218245,0.004508479,-0.052424594,111,174,1959.322052,0,3811.363471,0.491851153,0.485926213,0.194154604,0.485926213,0.203442349,0.160924381,151.9151489,504.8633483,3.042425547
2342,780,Current_position_6.0,0.17679187,0.010081485,0.012266346,0.042521777,0.006556695,-0.006707485,-0.002179834,0.307588296,0.147023058,0.012580285,0.061660545,0.065040053,-0.003602151,0.000305329,0.001888168,0.223806412,111,174,1959.322052,0,3811.363471,0.491851153,0.485926213,0.194154604,0.485926213,0.203442349,0.160924381,151.9151489,504.8633483,3.042425547
2343,781,Current_position_4.0,0.074955426,0.001845318,-0.003088039,0.038548564,0.010141419,-0.005870845,-0.001830866,-0.027886197,-0.00792764,-0.029651892,-0.008779967,-0.001976545,-0.001224492,-0.004761553,-0.006625804,-0.072852566,111,174,2116.203645,0,3867.01429,0.457027921,0.452755153,0.142156726,0.452755153,0.148854579,0.167614763,151.427939,504.3761384,3.286030505
2344,781,Current_position_5.0,0.212305693,0.005142711,-0.004718454,0.070703146,0.008664534,-0.024838531,0.001152303,-0.037187558,0.015215475,-0.042282238,-0.016883016,-0.006352548,-0.001624405,-0.01351095,-0.009562732,-0.049888604,111,174,2116.203645,0,3867.01429,0.457027921,0.452755153,0.142156726,0.452755153,0.148854579,0.167614763,151.427939,504.3761384,3.286030505
2345,781,Current_position_6.0,0.274572661,0.005758071,-0.000961142,0.112088266,0.006617074,-0.040718141,0.000710358,0.104409427,0.098009388,-0.026285992,0.002948778,-0.003640765,-0.001869553,-0.021258755,-0.009153539,-0.013591093,111,174,2116.203645,0,3867.01429,0.457027921,0.452755153,0.142156726,0.452755153,0.148854579,0.167614763,151.427939,504.3761384,3.286030505
2346,782,Current_position_4.0,0.076805059,0.000677731,0.002779345,0.008793415,0.014187327,0.000168503,0.014126744,-0.021882811,-0.008528293,-0.020488402,0.003643747,0.018212185,-0.006706747,0.01900615,0.005103102,-0.058768375,111,174,2478.723521,0,4243.542801,0.418184392,0.415883464,0.084357863,0.415883464,0.087964722,0.182137142,150.3021009,503.2503002,3.848949566
2347,782,Current_position_5.0,0.174556356,0.001802167,-0.006724847,0.026671436,0.016819638,0.000870798,0.000943581,-0.022286131,-0.005785272,-0.039033637,-0.018639619,0.032243824,-0.009377757,0.035009045,0.008596786,0.034113525,111,174,2478.723521,0,4243.542801,0.418184392,0.415883464,0.084357863,0.415883464,0.087964722,0.182137142,150.3021009,503.2503002,3.848949566
2348,782,Current_position_6.0,0.244724975,0.00154988,-0.004528113,0.043091964,0.026032687,0.001287155,-0.003329195,0.175996908,0.061032181,-0.037430281,0.001961491,0.027235527,-0.010470984,0.061829153,0.007679008,0.009236661,111,174,2478.723521,0,4243.542801,0.418184392,0.415883464,0.084357863,0.415883464,0.087964722,0.182137142,150.3021009,503.2503002,3.848949566
2349,783,Current_position_4.0,0.062447738,0.009167383,0.003484422,0.019568595,0.000454723,0.003047696,0.001326438,0.044131487,0.045412293,0.016655763,0.035232966,0.002956966,-0.014039373,0.005792229,0.003129381,0.107117084,111,174,2225.336242,0,3898.199673,0.432270977,0.429137441,0.105134367,0.429137441,0.110046396,0.172115527,151.0890179,504.0372172,3.455491058
2350,783,Current_position_5.0,0.141235882,0.023435109,0.004458199,0.030336483,0.001506846,0.007618472,-0.010425143,0.025690263,0.047567332,0.015058059,0.027904591,0.007332372,-0.019577422,0.013255098,0.003548133,0.231105302,111,174,2225.336242,0,3898.199673,0.432270977,0.429137441,0.105134367,0.429137441,0.110046396,0.172115527,151.0890179,504.0372172,3.455491058
2351,783,Current_position_6.0,0.197660326,0.031773464,-0.002726033,0.037767691,0.003207706,0.009253972,-0.006117091,0.275540576,0.095230566,0.00938802,0.039494098,0.006308014,-0.019577438,0.016922524,0.004268828,0.289162645,111,174,2225.336242,0,3898.199673,0.432270977,0.429137441,0.105134367,0.429137441,0.110046396,0.172115527,151.0890179,504.0372172,3.455491058
2352,784,Current_position_4.0,0.065323049,0.01259872,-0.000189446,0.010961987,-0.004851221,-0.000355017,0.013787723,0.040360766,0.016662419,-0.000763363,0.006100627,-0.002201637,-0.008646914,0.000896862,0.004502461,0.009056587,111,174,1999.446461,0,3600.728584,0.448906905,0.444710587,0.129546326,0.444710587,0.136124337,0.162661721,151.7905389,504.7387383,3.10473053
2353,784,Current_position_5.0,0.148393483,0.021175566,0.001730395,0.019107934,-0.005881104,0.008765104,0.003176343,-0.01090803,-0.00047573,-0.0112376,-0.01456996,-0.004019986,-0.014233885,0.001451235,0.008615842,0.009405317,111,174,1999.446461,0,3600.728584,0.448906905,0.444710587,0.129546326,0.444710587,0.136124337,0.162661721,151.7905389,504.7387383,3.10473053
2354,784,Current_position_6.0,0.245914044,0.017936044,-0.005186324,0.031595315,-0.006540242,0.01535393,0.001446609,0.110251247,0.064081711,-0.00796988,-0.002006419,-0.00329138,-0.01423391,0.003344688,0.001716211,0.18897912,111,174,1999.446461,0,3600.728584,0.448906905,0.444710587,0.129546326,0.444710587,0.136124337,0.162661721,151.7905389,504.7387383,3.10473053
2355,785,Current_position_4.0,0.047215857,-0.003799195,0.015213635,0.006539179,-0.001215236,0.009570376,0.013994982,-0.001051924,-0.035022214,-0.017198446,-0.021854356,-0.009901556,0.002757438,0.007554191,-0.006080207,0.011172164,111,174,2055.265698,0,3920.916269,0.481102443,0.475820049,0.178312509,0.475820049,0.186593019,0.165048215,151.6171873,504.5653866,3.191406363
2356,785,Current_position_5.0,0.206398853,0.01356694,0.011269874,0.010514968,-0.002318444,0.038296963,-0.004847901,0.044023443,-0.026080199,-0.021866515,-0.030791929,-0.021636615,0.004418411,0.013682392,-0.01278651,0.072411806,111,174,2055.265698,0,3920.916269,0.481102443,0.475820049,0.178312509,0.475820049,0.186593019,0.165048215,151.6171873,504.5653866,3.191406363
2357,785,Current_position_6.0,0.330517878,0.010767545,0.017288187,0.016220611,-0.002114244,0.057097887,-0.008618776,0.214793517,0.062040109,-0.007819232,0.01066491,-0.017851182,0.004418518,0.021004076,-0.008525341,0.110088096,111,174,2055.265698,0,3920.916269,0.481102443,0.475820049,0.178312509,0.475820049,0.186593019,0.165048215,151.6171873,504.5653866,3.191406363
2358,786,Current_position_4.0,0.072096488,0.00232656,0.000618861,0.007627217,0.005869084,0.007723569,0.024504153,0.040193913,0.005421562,-0.009600101,0.000934602,-0.006241887,-0.008688073,0.008030687,-0.002686664,-0.069600914,111,174,2111.807276,0,3797.324238,0.447797894,0.443869645,0.128228092,0.443869645,0.134385887,0.167430916,151.4415923,504.3897917,3.279203845
2359,786,Current_position_5.0,0.229813476,0.005559098,-0.012372171,0.017199934,0.0081842,0.03715539,0.004035567,0.050930278,0.01343317,-0.023331787,0.000629597,-0.014679421,-0.003977336,0.021089017,-0.00861786,-0.065523562,111,174,2111.807276,0,3797.324238,0.447797894,0.443869645,0.128228092,0.443869645,0.134385887,0.167430916,151.4415923,504.3897917,3.279203845
2360,786,Current_position_6.0,0.308452289,0.006723707,-0.004895641,0.031368119,0.011273649,0.039985072,0.003631119,0.089893702,0.079435983,-0.011613021,0.002565597,-0.011044481,-0.013165984,0.029354648,-0.006551432,0.034525855,111,174,2111.807276,0,3797.324238,0.447797894,0.443869645,0.128228092,0.443869645,0.134385887,0.167430916,151.4415923,504.3897917,3.279203845
2361,787,Current_position_4.0,0.065393161,0.004195536,0.008067802,0.011877937,0.002250508,0.00994618,-0.001101585,0.078483543,0.002882078,0.001431648,0.01313981,0.004943148,-0.002149453,-0.001589083,-0.002725298,-0.02867268,111,174,2043.892544,0,3848.429249,0.473961148,0.468902139,0.167468217,0.468902139,0.175398556,0.164564775,151.6525076,504.600707,3.173746186
2362,787,Current_position_5.0,0.209153448,0.011653696,-0.001498314,0.019090287,0.003932072,0.033910232,-0.016492039,0.103058677,0.019943693,-0.004747747,0.014460773,0.012463164,0.002848628,-0.002786388,-0.006021729,0.030841111,111,174,2043.892544,0,3848.429249,0.473961148,0.468902139,0.167468217,0.468902139,0.175398556,0.164564775,151.6525076,504.600707,3.173746186
2363,787,Current_position_6.0,0.319179757,0.007678338,0.015252399,0.029995923,0.003537507,0.044507888,-0.022004445,0.339441921,0.081340255,0.018315544,0.049592777,0.009816184,0.002848648,-0.003557709,-0.00416408,-0.000962537,111,174,2043.892544,0,3848.429249,0.473961148,0.468902139,0.167468217,0.468902139,0.175398556,0.164564775,151.6525076,504.600707,3.173746186
2364,788,Current_position_4.0,0.065613006,-0.000315066,0.008728098,0.025650564,0.008100788,-0.001910167,0.005470236,-0.006506874,0.017377402,0.004511989,-0.008496818,-0.00213967,-0.004110202,0.001259207,0.005879921,0.01574639,111,174,2212.270897,0,3973.741695,0.446996384,0.443277629,0.127300068,0.443277629,0.133129467,0.171582917,151.1295935,504.0777929,3.435203256
2365,788,Current_position_5.0,0.202227261,0.005101906,0.005923846,0.045961525,0.01092079,0.007345107,0.002449179,-0.020723235,0.023202684,-0.002237116,-0.021861834,-0.005885626,-0.006733735,0.002563758,0.017529728,-0.009176016,111,174,2212.270897,0,3973.741695,0.446996384,0.443277629,0.127300068,0.443277629,0.133129467,0.171582917,151.1295935,504.0777929,3.435203256
2366,788,Current_position_6.0,0.340169474,0.003804336,0.001590719,0.058015781,0.032997743,0.013465976,-0.000272354,0.221287718,0.167186289,0.01764396,0.008897194,-0.004989051,-0.006733736,0.002735715,0.013941203,0.096295194,111,174,2212.270897,0,3973.741695,0.446996384,0.443277629,0.127300068,0.443277629,0.133129467,0.171582917,151.1295935,504.0777929,3.435203256
2367,789,Current_position_4.0,0.069927166,0.004948362,-0.000793717,0.008467283,-0.001088524,-0.00056927,0.004341203,0.042201673,-0.027734614,-0.033414377,-0.016931001,0.015050364,0.001701419,0.001175176,0.008722604,-0.038092221,111,174,1929.828616,0,3735.55752,0.489316512,0.483389399,0.190177977,0.483389399,0.199469127,0.159635293,152.0067434,504.9549428,2.996628285
2368,789,Current_position_5.0,0.211706231,0.015496657,-0.000919625,0.026999621,-0.001816178,-0.004760661,-0.000246836,0.120927317,0.02045532,-0.036434156,-0.020295577,0.030361288,0.006136951,0.0025083,0.016841943,-0.011527613,111,174,1929.828616,0,3735.55752,0.489316512,0.483389399,0.190177977,0.483389399,0.199469127,0.159635293,152.0067434,504.9549428,2.996628285
2369,789,Current_position_6.0,0.313562453,0.013803828,-0.001733824,0.038944714,-0.002070934,-0.004428312,0.002946145,0.337695167,0.116128893,-0.010925956,0.000213766,0.029166497,0.006137058,0.003969956,0.004358836,0.04726821,111,174,1929.828616,0,3735.55752,0.489316512,0.483389399,0.190177977,0.483389399,0.199469127,0.159635293,152.0067434,504.9549428,2.996628285
2370,790,Current_position_4.0,0.08493372,0.002917449,-0.00073962,0.007343517,0.017091463,0.000518928,0.002979292,0.031698608,-0.003440071,-3.84E-05,-0.002687364,0.008600249,-0.011430058,-0.008084441,-0.010217204,0.052058416,111,174,1915.022988,0,3710.886737,0.489940413,0.483944641,0.191048356,0.483944641,0.200447134,0.158984234,152.0527236,505.000923,2.97363818
2371,790,Current_position_5.0,0.253783039,0.007668006,-0.000872311,0.012985976,0.02314767,0.006423165,-0.00025777,0.041216303,0.0136305,0.001514563,-0.029779781,0.022341743,-0.012781539,-0.014671149,-0.027605319,0.160153512,111,174,1915.022988,0,3710.886737,0.489940413,0.483944641,0.191048356,0.483944641,0.200447134,0.158984234,152.0527236,505.000923,2.97363818
2372,790,Current_position_6.0,0.446372106,0.008519199,-0.000497038,0.020595882,0.038296786,0.013364516,-0.002762276,0.238919794,0.150738528,0.010619588,0.042240098,0.023924888,-0.014139575,-0.026516403,-0.011148921,0.113826926,111,174,1915.022988,0,3710.886737,0.489940413,0.483944641,0.191048356,0.483944641,0.200447134,0.158984234,152.0527236,505.000923,2.97363818
2373,791,Current_position_4.0,0.06797289,0.002535422,0.004607534,-0.002073715,0.006037139,0.010574204,0.012167797,0.010013101,-0.000607929,-0.017809559,-0.000180042,-0.00629977,-0.00953057,0.012636887,-0.004500953,0.005688072,111,174,2133.531923,0,3845.507789,0.449127705,0.445188506,0.130295495,0.445188506,0.136470456,0.168337439,151.3741245,504.3223238,3.312937769
2374,791,Current_position_5.0,0.178586024,0.012675734,-0.001186726,-0.004100363,0.008150563,0.0316997,-0.009251912,-0.047997345,-0.014190264,-0.039367359,-0.008373592,-0.014446087,-0.01247489,0.031225567,-0.011767754,0.093337691,111,174,2133.531923,0,3845.507789,0.449127705,0.445188506,0.130295495,0.445188506,0.136470456,0.168337439,151.3741245,504.3223238,3.312937769
2375,791,Current_position_6.0,0.241463439,0.005824814,0.02144893,-0.005959563,0.005836139,0.037543005,-0.00798895,0.092099356,0.067444369,-0.036786769,0.007578725,-0.013396127,-0.01521935,0.043329436,-0.006797639,0.159747809,111,174,2133.531923,0,3845.507789,0.449127705,0.445188506,0.130295495,0.445188506,0.136470456,0.168337439,151.3741245,504.3223238,3.312937769
2376,792,Current_position_4.0,0.058939642,0.002379591,0.000916893,0.011959723,0.007646557,-0.011719167,0.003423532,0.042160652,-0.002094187,0.004091144,0.0077907,0.004724043,-0.002600928,0.009145447,0.004948212,0.025209133,111,174,2182.22218,0,3901.579764,0.444352016,0.440682413,0.12323189,0.440682413,0.128984242,0.170351659,151.2229125,504.1711118,3.388543758
2377,792,Current_position_5.0,0.1696195,0.003794916,0.000569394,0.022349382,0.008545511,-0.034920653,-8.95E-06,0.102969704,0.035759827,0.001418872,0.006902912,0.007904448,-0.003294449,0.027302419,0.00811579,0.147031056,111,174,2182.22218,0,3901.579764,0.444352016,0.440682413,0.12323189,0.440682413,0.128984242,0.170351659,151.2229125,504.1711118,3.388543758
2378,792,Current_position_6.0,0.252134348,0.002091193,0.000390393,0.027867213,0.014473365,-0.048405599,-0.003253632,0.187285238,0.029907404,0.005459662,0.003033331,0.00627699,-0.003796969,0.024006993,0.004642922,0.441239635,111,174,2182.22218,0,3901.579764,0.444352016,0.440682413,0.12323189,0.440682413,0.128984242,0.170351659,151.2229125,504.1711118,3.388543758
2379,793,Current_position_4.0,0.097612573,0.001108333,-0.001764736,0.03372456,0.000518532,0.004118185,0.000509808,0.020801528,0.027917253,-0.004723689,0.021335992,0.003229596,-0.020668181,-0.004012258,-0.004143474,0.060446028,111,174,2077.483299,0,3940.275098,0.477870509,0.472756788,0.173510641,0.472756788,0.181526744,0.165988559,151.5481885,504.4963879,3.225905744
2380,793,Current_position_5.0,0.241538881,0.003382711,-0.001892298,0.055637228,0.001892357,-0.011579221,0.000144753,0.043063395,0.025850042,-0.017477866,0.025147074,0.011828447,-0.019548251,-0.008323582,-0.008485027,0.120171433,111,174,2077.483299,0,3940.275098,0.477870509,0.472756788,0.173510641,0.472756788,0.181526744,0.165988559,151.5481885,504.4963879,3.225905744
2381,793,Current_position_6.0,0.34297898,0.004004234,-0.00137359,0.066985143,0.003181368,-0.0220715,3.23E-05,0.183150357,0.130575514,-0.016088959,0.035133252,0.009188645,-0.024236291,-0.011054226,-0.007488447,0.115485667,111,174,2077.483299,0,3940.275098,0.477870509,0.472756788,0.173510641,0.472756788,0.181526744,0.165988559,151.5481885,504.4963879,3.225905744
2382,794,Current_position_4.0,0.078488454,0.002189214,0.000368332,0.023210146,-0.0010701,-0.001839963,-0.000478031,0.083457072,0.013340838,-0.001944075,-0.001984871,-0.014953863,0.000271246,-0.014326693,-0.005421922,-0.000377275,111,174,1959.204977,0,3722.905481,0.479218315,0.473743025,0.175056634,0.473743025,0.18363952,0.160919284,151.9155125,504.8637119,3.042243753
2383,794,Current_position_5.0,0.249174705,0.014168357,-0.000401083,0.049178965,-0.001551607,-0.014351111,0.000821017,0.130019667,0.041808479,-0.000641558,-0.005345593,-0.028184962,-0.000313405,-0.028067307,-0.016587877,-4.74E-05,111,174,1959.204977,0,3722.905481,0.479218315,0.473743025,0.175056634,0.473743025,0.18363952,0.160919284,151.9155125,504.8637119,3.042243753
2384,794,Current_position_6.0,0.338054827,0.001149585,-0.000749282,0.072638442,-0.002080844,-0.017734579,0.001189949,0.253786881,0.129161405,0.003348717,0.023270583,-0.021260358,-0.000594246,-0.028685589,-0.008973925,0.136001205,111,174,1959.204977,0,3722.905481,0.479218315,0.473743025,0.175056634,0.473743025,0.18363952,0.160919284,151.9155125,504.8637119,3.042243753
2385,795,Current_position_4.0,0.063312461,-0.004740447,0.014715693,0.002686308,0.005305099,0.000736851,0.007211658,0.054397053,0.063589694,0.006144096,0.000126764,-0.006256049,-0.006826057,-0.002335775,-0.005772658,-0.085142647,111,174,1993.048802,0,3559.634849,0.444107565,0.440097402,0.122314846,0.440097402,0.128601047,0.162385955,151.8104074,504.7586068,3.094796276
2386,795,Current_position_5.0,0.209708858,0.000134073,0.023600434,0.00510158,0.010010378,0.005635658,-0.00491629,0.082321088,0.051286891,-0.028730648,-0.00959774,-0.025435907,-0.006207748,-0.005341779,-0.008989742,0.011339993,111,174,1993.048802,0,3559.634849,0.444107565,0.440097402,0.122314846,0.440097402,0.128601047,0.162385955,151.8104074,504.7586068,3.094796276
2387,795,Current_position_6.0,0.313932636,0.012712263,0.001228101,0.005084531,0.012323511,0.009635905,-0.015388794,0.201901938,0.124193004,-0.030578056,-0.0097358,-0.022717178,-0.008768008,-0.008097948,-0.009802604,0.100584331,111,174,1993.048802,0,3559.634849,0.444107565,0.440097402,0.122314846,0.440097402,0.128601047,0.162385955,151.8104074,504.7586068,3.094796276
2388,796,Current_position_4.0,0.06136621,-0.000303915,0.001774306,0.021744663,0.026291906,0.001891801,0.004624306,0.016776344,-0.00437431,-0.00070522,-0.003969578,-0.021333948,-0.001000573,0.008938688,-0.000655303,-0.064550173,111,174,2152.473977,0,3835.909799,0.442511124,0.438862202,0.120378588,0.438862202,0.126098519,0.169123886,151.3152982,504.2634976,3.342350895
2389,796,Current_position_5.0,0.201433776,0.00181654,-0.002944097,0.042452628,0.035656704,0.007716468,-0.004824308,0.05449829,0.034541763,-0.002456001,-0.006661527,-0.057530358,0.003054186,0.023754867,-0.000928879,0.043422791,111,174,2152.473977,0,3835.909799,0.442511124,0.438862202,0.120378588,0.438862202,0.126098519,0.169123886,151.3152982,504.2634976,3.342350895
2390,796,Current_position_6.0,0.300392589,0.002791665,-0.001174503,0.048508892,0.033390697,0.013103832,-0.015980473,0.231009098,0.094584484,-0.000534723,-0.002027114,-0.038135715,-0.003887013,0.022772095,-0.001091257,0.061657372,111,174,2152.473977,0,3835.909799,0.442511124,0.438862202,0.120378588,0.438862202,0.126098519,0.169123886,151.3152982,504.2634976,3.342350895
2391,797,Current_position_4.0,0.079289303,-0.001232777,-0.002243313,0.01243152,0.005942345,0.001172491,0.013139644,0.080666767,0.010740633,-0.003935342,0.00034622,-0.000584268,0.000572854,-0.000520052,-0.000979413,-0.106640018,111,174,2044.635645,0,3797.100565,0.466303623,0.461527128,0.15590739,0.461527128,0.163394868,0.164596405,151.6501999,504.5983992,3.17490007
2392,797,Current_position_5.0,0.220423208,-0.003298709,-0.002427203,0.019561251,0.009031238,-0.011667672,-0.002120862,0.132370912,0.042799642,-0.005788701,0.018939541,-0.001286931,0.003236796,-0.001245775,-0.001858487,0.035419895,111,174,2044.635645,0,3797.100565,0.466303623,0.461527128,0.15590739,0.461527128,0.163394868,0.164596405,151.6501999,504.5983992,3.17490007
2393,797,Current_position_6.0,0.289288685,-0.003407614,-0.002075917,0.026500151,0.011006548,-0.017411891,-0.002711948,0.249619416,0.108421918,0.000679239,0.034461394,-0.001074536,0.004429273,-0.002017568,-0.000639156,0.131048358,111,174,2044.635645,0,3797.100565,0.466303623,0.461527128,0.15590739,0.461527128,0.163394868,0.164596405,151.6501999,504.5983992,3.17490007
2394,798,Current_position_4.0,0.138954594,0.003224562,-8.46E-05,-0.000256856,0.012177846,0.010782245,0.018074683,0.054915977,0.004178409,-0.013134791,0.009731087,0.00521934,-0.013217225,0.006123577,-0.011179557,0.163280333,111,174,1849.270705,0,3543.531498,0.484120951,0.478127764,0.181930009,0.478127764,0.191324734,0.156060046,152.2569233,505.2051226,2.871538362
2395,798,Current_position_5.0,0.302617569,0.004919762,-2.90E-05,-0.000359729,0.015325291,0.034642221,-0.013810534,0.043447305,0.006564792,-0.016077661,-0.008422334,0.012672155,-0.014680636,0.008603308,-0.019792684,0.194493318,111,174,1849.270705,0,3543.531498,0.484120951,0.478127764,0.181930009,0.478127764,0.191324734,0.156060046,152.2569233,505.2051226,2.871538362
2396,798,Current_position_6.0,0.490363884,0.006179469,0.000270805,-0.000786433,0.02371965,0.065193848,-0.007289928,0.299466394,0.132495994,-0.004442737,0.047796056,0.012027556,-0.016129986,0.018550836,-0.018006753,0.103712175,111,174,1849.270705,0,3543.531498,0.484120951,0.478127764,0.181930009,0.478127764,0.191324734,0.156060046,152.2569233,505.2051226,2.871538362
2397,799,Current_position_4.0,0.053865538,0.004004299,0.000422121,0.004024517,0.014928344,-0.000197159,0.002420487,0.102342407,0.033862223,-0.004049174,0.011201615,0.002882365,-0.007282017,0.007337672,-0.000973159,0.077006605,111,174,2178.977275,0,4086.337459,0.471421549,0.466765215,0.164118445,0.466765215,0.171417563,0.170218165,151.2329898,504.1811892,3.383505086
2398,799,Current_position_5.0,0.184073969,0.008763402,0.000171262,0.00763039,0.018238689,-0.00074116,-0.010007664,0.088155958,0.027200821,-0.007859524,0.008531007,0.00685352,-0.007814927,0.011975224,-0.002593878,0.10647464,111,174,2178.977275,0,4086.337459,0.471421549,0.466765215,0.164118445,0.466765215,0.171417563,0.170218165,151.2329898,504.1811892,3.383505086
2399,799,Current_position_6.0,0.323636646,0.00763381,0.000336718,0.010202396,0.0252611,-0.001056577,-0.016409734,0.361841309,0.148710049,0.012763297,0.02444283,0.006405643,-0.007814899,0.016026981,-0.002079681,0.143146826,111,174,2178.977275,0,4086.337459,0.471421549,0.466765215,0.164118445,0.466765215,0.171417563,0.170218165,151.2329898,504.1811892,3.383505086
2400,800,Current_position_4.0,0.049381743,0.000447126,0.002580318,0.015133016,0.02956617,5.36E-05,0.015053866,-0.040888379,-0.019086802,-0.008464978,-0.009888667,-0.008020179,-2.12E-05,0.008531053,0.003835676,-0.020681895,111,174,1957.363496,0,3839.931226,0.496345299,0.490260793,0.200949352,0.490260793,0.210487225,0.160839097,151.9212314,504.8694307,3.039384311
2401,800,Current_position_5.0,0.163575953,0.001279013,0.00162613,0.023975992,0.033681251,0.000218132,-0.002750299,-0.029411013,-0.013377993,-0.013801801,-0.016497861,-0.01790595,0.000316351,0.016495113,0.006261289,0.086260769,111,174,1957.363496,0,3839.931226,0.496345299,0.490260793,0.200949352,0.490260793,0.210487225,0.160839097,151.9212314,504.8694307,3.039384311
2402,800,Current_position_6.0,0.286160316,0.001291922,0.002622789,0.042506089,0.053968855,0.000300538,-0.00870157,0.225802256,0.083089371,0.00910689,0.004831741,-0.017393965,0.000650254,0.025707915,0.003070482,0.115262965,111,174,1957.363496,0,3839.931226,0.496345299,0.490260793,0.200949352,0.490260793,0.210487225,0.160839097,151.9212314,504.8694307,3.039384311
2403,801,Current_position_4.0,0.059530424,-0.001418294,-8.26E-05,0.020149327,0.014766086,-0.002031991,0.008311842,0.083691392,0.011431518,0.003063136,-0.000490995,-0.011587177,0.000299364,0.008144175,0.001102346,0.105148813,111,174,1954.149029,0,3790.6197,0.490366922,0.484477689,0.191883944,0.484477689,0.201115716,0.160699028,151.9312142,504.8794136,3.034392903
2404,801,Current_position_5.0,0.156699049,-0.002682032,3.85E-08,0.023541824,0.022547586,-0.007184388,0.000802826,0.131617218,0.021432067,-0.017322981,-0.005724009,-0.026934555,-0.000368966,0.02064891,0.002059855,0.195841598,111,174,1954.149029,0,3790.6197,0.490366922,0.484477689,0.191883944,0.484477689,0.201115716,0.160699028,151.9312142,504.8794136,3.034392903
2405,801,Current_position_6.0,0.259266649,-0.002276453,9.76E-06,0.052617148,0.028447714,-0.011388722,-0.006546909,0.308413976,0.111474757,0.012443933,0.012253574,-0.020050392,-0.000815294,0.030463799,0.001049854,0.369117035,111,174,1954.149029,0,3790.6197,0.490366922,0.484477689,0.191883944,0.484477689,0.201115716,0.160699028,151.9312142,504.8794136,3.034392903
2406,802,Current_position_4.0,0.06067148,-0.003884806,2.59E-05,0.022989311,0.004601589,-0.00903227,-0.00061244,0.010710542,-0.008916152,-0.021262416,-0.005271376,-0.002468839,-0.004004105,0.000431999,0.000431009,0.098783372,111,174,1998.718884,0,3787.321505,0.477566864,0.472260572,0.172732789,0.472260572,0.18105076,0.162630383,151.7927985,504.7409979,3.103600752
2407,802,Current_position_5.0,0.245305197,-0.010203633,-0.000102614,0.038439679,0.004523116,-0.044307252,0.002701514,0.046571789,0.019462116,-0.045048976,-0.027648445,-0.005948293,-0.005991097,0.00058382,0.001632445,0.111185447,111,174,1998.718884,0,3787.321505,0.477566864,0.472260572,0.172732789,0.472260572,0.18105076,0.162630383,151.7927985,504.7409979,3.103600752
2408,802,Current_position_6.0,0.34852929,-0.006490948,-2.03E-05,0.067083903,0.006580585,-0.047972927,0.003839351,0.121470577,0.050773301,-0.028369383,0.000425411,-0.004535196,-0.007178529,0.001062051,0.000496366,0.372045944,111,174,1998.718884,0,3787.321505,0.477566864,0.472260572,0.172732789,0.472260572,0.18105076,0.162630383,151.7927985,504.7409979,3.103600752
2409,803,Current_position_4.0,0.069153889,0.003338765,0.005880355,0.025241525,0.008424817,-0.000836458,0.007242204,0.033904907,0.03231648,-0.002255881,-0.004925683,0.000322218,-0.007142823,0.008377863,-0.003805432,-0.045430586,111,174,2252.282804,0,4027.82055,0.444374024,0.440818483,0.12344519,0.440818483,0.129018741,0.173208834,151.0053329,503.9535323,3.497333546
