,Bootstrap_nr,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_2.0,Contract_duration_3.0,Contract_duration_6.0,Leadership_position_2.0,Leadership_position_3.0,Job_satisfaction,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
0,0,Current_position_3.0,-0.0014748088518672967,-0.023691410494796016,0.006485264874265727,0.0059855540923552455,0.005511942031261009,0.006711731783918513,-0.04270476886217486,-0.009727289019049646,0.018041562829818922,0.0014465763238133132,-0.003955664960012071,0.011484318797690362,0.011074410654639277,0.0011329028398936582,-0.006906744661933118,-0.01845809392045996,0.043528172519183825,148.0,283.0,1880.1978082131611,0.0,5011.6553484278875,0.6336806807480574,0.6248349741761546,0.2826236330530525,0.6248349741761546,0.2995380584574341,0.14013439884411635,297.70117987198273,965.2725811076583,3.149410064008645
1,0,Current_position_4.0,-0.00620526213918055,-0.05389269020333047,-0.0031488934181891043,0.03839736377748248,-0.004485020399844423,0.020844167531722083,-0.0712231159906828,-0.05637632099684088,-0.030583579370601067,0.0027518057445914098,-0.022881425040181404,-0.04038424860681531,0.2725838126939182,-0.02762066915612846,-0.015051595454959167,-0.023101728807274242,0.2691565810838017,148.0,283.0,1880.1978082131611,0.0,5011.6553484278875,0.6336806807480574,0.6248349741761546,0.2826236330530525,0.6248349741761546,0.2995380584574341,0.14013439884411635,297.70117987198273,965.2725811076583,3.149410064008645
2,0,Current_position_5.0,-0.004086213336210952,-0.04579397659749165,-0.004234854588519924,0.07567118037192265,-0.001193943375008646,0.02791467513675894,-0.09539769806029859,-0.025294494234844093,-0.02190182660886453,-0.0006843940034830123,0.006002459905911256,0.03371182006568073,0.27258392537140075,-0.003769282212089302,-0.029661938888075685,-0.01607054998094622,0.20614470209394603,148.0,283.0,1880.1978082131611,0.0,5011.6553484278875,0.6336806807480574,0.6248349741761546,0.2826236330530525,0.6248349741761546,0.2995380584574341,0.14013439884411635,297.70117987198273,965.2725811076583,3.149410064008645
3,0,Current_position_6.0,-0.010452971371812803,-0.06693959981854476,-0.00038621702201323526,0.08718838609454418,-0.003921724192548042,0.025537760348229983,-0.07900374078101051,0.023764958995858648,0.1436056650072819,-0.000751383155050496,-0.022655579223118474,0.042453951650792826,0.2725837475220294,-0.06002599233075902,-0.02535709708798621,-0.02695915239410784,0.08618968924784012,148.0,283.0,1880.1978082131611,0.0,5011.6553484278875,0.6336806807480574,0.6248349741761546,0.2826236330530525,0.6248349741761546,0.2995380584574341,0.14013439884411635,297.70117987198273,965.2725811076583,3.149410064008645
4,0,Current_position_7.0,-0.010537368915638504,-0.051072362147472086,-0.008965964776602805,0.02148160645814614,0.00825930754774221,0.05424536811926763,-0.11962517053755234,-0.2278361126132211,0.02521132816818457,-0.001305992832369482,0.0032762867235356834,-0.010651634732261488,0.27258324446894633,-0.013755483696102527,-0.017267899221527966,0.0013420474428738327,0.5457508435671798,148.0,283.0,1880.1978082131611,0.0,5011.6553484278875,0.6336806807480574,0.6248349741761546,0.2826236330530525,0.6248349741761546,0.2995380584574341,0.14013439884411635,297.70117987198273,965.2725811076583,3.149410064008645
5,0,Current_position_8.0,-0.00656587727256069,-0.012300912928187928,-0.01587055956514224,0.12163661207720831,-0.016428221539958123,0.04971701206475923,-0.12664808852928253,-0.05421593488337597,-0.015012433467310862,-0.0018502909268237517,0.016656183284668703,0.04245305752283783,0.2725878127728779,-0.006753309269140973,-0.02776177292569484,-0.023557289526601976,0.16979658105039488,148.0,283.0,1880.1978082131611,0.0,5011.6553484278875,0.6336806807480574,0.6248349741761546,0.2826236330530525,0.6248349741761546,0.2995380584574341,0.14013439884411635,297.70117987198273,965.2725811076583,3.149410064008645
6,0,Current_position_9.0,-0.016631955332488527,-0.05800052146341967,-1.7388282250584165e-05,0.1628786959610466,-0.00378497249402312,0.03548774879826945,-0.10409497878458054,0.04254991740330932,0.19732054078846575,0.0007799923396255616,0.00390362904927159,0.036746209758546415,0.2585898355642027,-0.02767257218569148,-0.06148091311613349,-0.007079754447533011,0.26448156698969194,148.0,283.0,1880.1978082131611,0.0,5011.6553484278875,0.6336806807480574,0.6248349741761546,0.2826236330530525,0.6248349741761546,0.2995380584574341,0.14013439884411635,297.70117987198273,965.2725811076583,3.149410064008645
7,1,Current_position_3.0,0.00041683532254991554,0.009833805398101157,0.04048718957809643,0.005874051705970902,-0.00013342522765477261,0.0005175839229721556,-0.0053277979805833155,-0.012840085714328328,0.016793903111416427,0.00034482473444054086,0.024906469355544268,0.004161319651474557,0.02241703015824339,0.002295247049696782,0.004207545766211433,-0.010315901399433745,-0.012526311717551537,148.0,283.0,2928.3987379406985,0.0,4936.013152916651,0.4024519925979879,0.40672793057483425,-0.1344324030224453,0.4067279305748343,-0.14260868982952327,0.17754136468135365,294.1896189683729,961.7610202040485,4.905190515813565
8,1,Current_position_4.0,0.000904315276216164,0.0187006112218744,0.04764555651599553,0.034341838846133586,-0.000579019478489972,0.004073133894611048,-0.01445751192099243,0.011439695316271814,-0.08304521390470494,-0.008239678178607773,-0.031829422351541195,-0.025584675590768664,0.18490767519964973,-0.04285685048336287,0.011635420482179812,-0.012878266608177648,0.08765910751439104,148.0,283.0,2928.3987379406985,0.0,4936.013152916651,0.4024519925979879,0.40672793057483425,-0.1344324030224453,0.4067279305748343,-0.14260868982952327,0.17754136468135365,294.1896189683729,961.7610202040485,4.905190515813565
9,1,Current_position_5.0,0.0005070030038255776,0.029421358330056636,0.04453158364616286,0.04274115403408097,-0.0004281108860343537,0.004382933914717523,-0.01571138785007736,-0.08406396305653893,-0.023379733079858418,0.002307624446326317,0.009015372494427049,0.02529686477816304,0.1849071484365228,-0.018869912243281453,0.013830045361329896,-0.013351207023744559,0.08792714155141508,148.0,283.0,2928.3987379406985,0.0,4936.013152916651,0.4024519925979879,0.40672793057483425,-0.1344324030224453,0.4067279305748343,-0.14260868982952327,0.17754136468135365,294.1896189683729,961.7610202040485,4.905190515813565
10,1,Current_position_6.0,0.0009056441053698635,0.0457135178407015,-0.053108756240747255,0.04929802716526971,0.0004562970090700621,0.004277459740156506,-0.013998281463454117,-0.06765309245326454,0.1154133964006402,0.005954475983640039,-0.01742635585985997,0.025296678669612174,0.18490989403901192,-0.09495479045192005,0.027571374005321208,-0.010549879347062727,0.2753278657998486,148.0,283.0,2928.3987379406985,0.0,4936.013152916651,0.4024519925979879,0.40672793057483425,-0.1344324030224453,0.4067279305748343,-0.14260868982952327,0.17754136468135365,294.1896189683729,961.7610202040485,4.905190515813565
11,1,Current_position_7.0,0.0010029759850710802,0.016446786403064982,0.044028413776161325,0.014947725501332502,0.0011791314981780807,0.013904380203311738,-0.024486654225568432,-0.18016340484492507,0.0012611518109083785,0.01082475638833553,-0.0016865907510286704,-0.011404569026852293,0.1849130334640541,-0.013248883996505164,0.005994172818572332,0.0006176812122914034,0.2872156710397227,148.0,283.0,2928.3987379406985,0.0,4936.013152916651,0.4024519925979879,0.40672793057483425,-0.1344324030224453,0.4067279305748343,-0.14260868982952327,0.17754136468135365,294.1896189683729,961.7610202040485,4.905190515813565
12,1,Current_position_8.0,0.0004549651694823272,0.007652389475194638,0.07283457928685957,0.0541987302093961,-0.00032963659041980177,0.010706134845701279,-0.022427133439911224,-0.09333970328134529,0.05112656603586977,0.009041872604802038,0.030077273578276997,0.025295263573312802,0.1849042228182033,-0.012218339856235034,0.01796844145221435,-0.006663471504170559,-0.07961659309890133,148.0,283.0,2928.3987379406985,0.0,4936.013152916651,0.4024519925979879,0.40672793057483425,-0.1344324030224453,0.4067279305748343,-0.14260868982952327,0.17754136468135365,294.1896189683729,961.7610202040485,4.905190515813565
