,Bootstrap_nr,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_2.0,Contract_duration_3.0,Contract_duration_6.0,Leadership_position_2.0,Leadership_position_3.0,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
15,15.0,0.00018211577298164747,-0.004774586170058107,7.229500357401561e-05,0.06851811862533476,-0.05397804794041017,0.0009080221778212949,0.0012208672845120663,0.3961711090695983,0.33189274779262495,0.04223672146587945,0.13489910654064186,-0.11772522445508359,-0.3170692079532521,-0.13079943558799048,0.012800636519707248,-0.033811106491984315,148.0,283.0,1950.7391433144924,0.0,4910.812728128185,0.6104554680103385,0.6027665375751277,0.2404252036064941,0.6027665375751277,0.2551276854522014,0.14295931443124352,297.46486049140873,965.0362617270844,3.267569754295632
16,16.0,-0.0004244434945244255,-0.00396790805782789,4.0952845326855285e-05,0.03987408907264537,-0.023746887176130056,-0.0002579088059836279,0.001963007385150785,0.38819868053115303,0.3672571108802397,-0.004016707550775362,0.1410505134241386,-0.012103645445273434,-0.2625706586952737,-0.08734091227365434,0.09998157714931898,-0.005071617395072959,148.0,283.0,1971.8467203571022,0.0,4805.454883337255,0.596713119886067,0.5896649186751475,0.21537278368288337,0.5896649186751475,0.22885008734970916,0.14379380657909394,297.39414834051223,964.9655495761878,3.3029258297438897
17,17.0,0.00016584048837431196,-0.004306079017323262,0.000514727271790743,-0.0033325320921858115,-0.03329264896268174,0.0021927756681415188,0.003451761755940725,0.3428152153339794,0.35742059327482484,0.02370090793553751,0.14807934829044123,-0.021757533002555455,-0.2767871392395235,0.027529023083864797,0.17664756166740814,0.11607305967389274,148.0,283.0,2014.3298581499325,0.0,5164.227107790509,0.6176515009573631,0.6099455318083882,0.2541526047417153,0.6099455318083882,0.26888766737117403,0.1454588716946602,297.2518262708545,964.8232275065301,3.3740868645727513
18,18.0,2.252714772528784e-05,-0.005853473133630014,0.0006843904382186054,0.04301586668041398,-0.01922036501470492,-0.0007679689781696107,0.0016952012057248336,0.391516296672321,0.2790969531791249,0.045930959647012576,0.15123190684265989,-0.22948340977970108,-0.3927657485110654,-0.21242892086509527,-0.004069072858959844,-0.05438660092186647,148.0,283.0,2169.9573155689795,0.0,4568.912481098598,0.5282317769002376,0.5250604329704271,0.0918385306123709,0.5250604329704271,0.09790265447815688,0.1514021366082318,296.73046125437526,964.3018624900509,3.634769372812361
19,19.0,0.00010072448649293137,0.0017304483151027107,-0.001751039532993185,0.06320587099285017,-0.010038576449782835,0.0028440850208264036,0.004425361157424693,0.36254477691360804,0.35422241270581195,0.04056458530006795,0.13430047663418393,-0.08308837043116499,-0.2917786964080164,-0.08711714667131257,0.025356561513170804,-0.03549685388321506,148.0,283.0,2851.498165788596,0.0,5084.5877380847205,0.4369574579788935,0.4391879317117049,-0.07236361706478056,0.43918793171170495,-0.07662864454035907,0.17506891978719608,294.44724232566637,962.018643561342,4.776378837166828
20,20.0,0.0005850853694570492,-0.006503226212063659,0.000544613410117256,0.04930967557891734,-0.050174615707861456,-0.002333543747804023,0.0007778684425242978,0.3906473134772921,0.29790942226387485,0.021907534838762188,0.1368800121421095,-0.14384110687078716,-0.28534106231680517,-0.10894271673240467,0.019852034692986,-0.0459447355154459,148.0,283.0,1942.6998590262372,0.0,4803.621486337966,0.6029970957643536,0.5955759910410319,0.22667571259872987,0.5955759910410319,0.24086606825210854,0.14264019595256375,297.4917927670813,965.0631940027569,3.254103616459359
21,21.0,0.00034229119120509927,0.004601507714661268,-0.0032090471857101743,0.03267382266989368,-0.04639934922630899,-0.00010053363226406189,0.0018103753169499144,0.33731549082323126,0.34305878853155986,0.04004217040281365,0.148601194706589,-0.16250811330690715,-0.3125079089550132,0.03922879669990134,0.011974559209613274,-0.040263481993413106,148.0,283.0,2578.736300588523,0.0,4798.302486932721,0.4616670073327157,0.4625732105028333,-0.02764717180877141,0.46257321050283323,-0.029379979221901886,0.16600261744366168,295.3610174184639,962.9324186541395,4.319491290768045
22,22.0,0.000247846813489644,-0.0010180125607886607,0.0004840598010068291,0.036163725190757987,-0.0604553338374022,-0.0019196048826469437,0.0008563533651096434,0.40164161294313067,0.28336086329946314,0.04779399142775076,0.12619040726143765,-0.05681737117628644,-0.25593950871070703,-0.07444846790697372,-0.08200802305624844,-0.06448827287902495,148.0,283.0,1881.9743994461587,0.0,4622.756539622642,0.6004443144183995,0.5928891380466718,0.2215380139676224,0.5928891380466718,0.23598473635410191,0.14020624333567966,297.6952281425589,965.2666293782345,3.152385928720534
23,23.0,4.614568266684446e-05,-0.001349158408123811,9.97173081776237e-06,0.059122574575121684,-0.04161304783224834,0.0016278210989174185,0.002777380906491134,0.41364490478879196,0.4019674486757183,0.04128571418747732,0.07739223963364081,-0.10675249900001914,-0.41214832249474453,-0.19152790882790116,0.022974327319419237,-0.11020731842811911,148.0,283.0,2122.919485047235,0.0,4899.684808579283,0.5722212871502077,0.5667232550693809,0.1715046025988839,0.5667232550693809,0.18201773151019454,0.14963070073267318,296.8880419261399,964.4594431618154,3.555979036930042
24,24.0,0.0002766540214625749,-0.0028264725406290975,0.0005376001833068574,0.02782057793471628,-0.027611327879284938,0.00046249479949802896,0.0030347108230513345,0.3542295780476949,0.39040528304740557,0.0019552992435896283,0.11162982961031026,0.028105874704280307,-0.23051473584278367,-0.020073061155866927,0.16230481390521265,0.042807542552451214,148.0,283.0,2036.4223842264557,0.0,4748.533709325476,0.5771116047600715,0.571147114270833,0.17996373877463334,0.5711471142708331,0.1913688118047313,0.14631726758088714,297.1778144582028,964.7492156938785,3.411092770898586
25,25.0,0.0003631043970123869,-0.004274486096228786,0.0008469297264701914,0.021353849791719143,-0.02246310100395144,-0.0006744537566099747,0.0013083863014127482,0.36255633116654057,0.34989542716375605,0.05244132959917571,0.09363266255976167,-0.054332857924099434,-0.27536117709337354,-0.11074677982802364,0.11356791839102451,-0.08951175701729132,148.0,283.0,1720.4020426080826,0.0,4994.823646583851,0.6662858883209477,0.6555630059562301,0.34138061274062914,0.6555630059562302,0.36188450266775807,0.13351430889891733,298.23650906998967,965.8079103056652,2.8817454650051637
26,26.0,0.0006804132840131855,-0.002205723899465971,0.0007251276685585657,0.0025525470392627255,-0.023455726667855527,-0.0009764883186714753,0.0010509150977589263,0.3417083222519478,0.313308382743181,0.05782044867185519,0.18004816553375677,-0.21819843509154305,-0.3612052938014889,-0.045057051190984354,0.008751027808983637,-0.08429250238955288,148.0,283.0,1967.7104033731382,0.0,5166.9315927364505,0.6274087036600853,0.6191723524771842,0.2717957821016427,0.6191723524771842,0.2875450211878659,0.1436306584467922,297.4080053488337,964.9794065845093,3.295997325583146
27,27.0,0.00023962001718899828,-0.001369936516637148,0.00030832005549190887,0.004827632422279959,-0.010095190899164701,-0.004661940487902781,-0.0005068714620286816,0.3178278545761192,0.38790079292410323,0.0579894222475523,0.11890885073682853,-0.04287958981812245,-0.22078907567604852,-0.12724523453288084,-0.06123300177611026,-0.14922115531506033,148.0,283.0,1865.960799199988,0.0,4888.067828473104,0.626941260543906,0.6182620895048295,0.27005521168828894,0.6182620895048295,0.28665119414814466,0.13955732529448944,297.74887504455614,965.3202762802317,3.125562477721923
28,28.0,-0.00014281745374067716,0.0030438748432235745,-0.0033917537993787997,0.016998306998459986,-0.029062401576116698,-0.001184648445399751,0.0017901504101724118,0.3309395123658932,0.3202095267881799,0.059206119358809865,0.10589674056290868,-0.11695258099111917,-0.35126860303426605,-0.13606686165104548,0.06703412917632989,-0.08032619679964118,148.0,283.0,2946.7158375871377,0.0,5272.358325330886,0.4390629706072411,0.4411009920494723,-0.06870553547296843,0.44110099204947234,-0.07260256296047814,0.17812522057379038,294.1282551504618,961.6996563861375,4.935872424769075
29,29.0,0.0002320766776580782,0.0022089254120969595,-0.0031059576883442886,-0.00812658706823407,-0.06409518064001861,0.0018805776359832823,0.0008467505951585397,0.3696429732247509,0.3966204071785725,-0.0035779662783719016,0.16084613210055831,-0.16449731400502798,-0.4307861979666022,-0.154516014525605,0.07830502623788771,-0.07399672611414297,148.0,283.0,2843.353542856184,0.0,5063.871313368716,0.4362212730304649,0.43850201419027435,-0.07367520259562399,0.43850201419027435,-0.0780363495430975,0.17480501247623043,294.47452749461917,962.0459287302947,4.762736252690425
30,30.0,-1.97973848559468e-05,0.0056739697932412115,-0.004096210555629915,0.003486660505377431,-0.008095524222640243,-0.0004267800814877148,0.0013064709605382272,0.3321515111339935,0.318693232617672,0.06967139777222242,0.14365687323583567,-0.05978069585868053,-0.25721543960308824,-0.09370931502701428,0.08574068654134727,-0.03707251076831496,148.0,283.0,3042.965484664642,0.0,5186.073789413296,0.4095611020753055,0.4132429255294312,-0.1219746761835876,0.41324292552943126,-0.129014919680328,0.18116225068233993,293.80581077164277,961.3772120073183,5.09709461417863
31,31.0,9.496344993042379e-05,-0.0014760593432873075,9.102221656602264e-05,0.03662629342223538,-0.013314944697827574,-0.0012007014691173647,0.0011076983292433178,0.3600310321588375,0.32774683050147746,0.033617051314134366,0.14409153027593663,0.08730721991864718,-0.21389519225561654,-0.05677675450860772,-0.03143390485690588,-0.1271597419286899,148.0,283.0,1968.2616053139786,0.0,4793.80175556316,0.5964660599262527,0.5894153105038542,0.21489549238236993,0.5894153105038542,0.22837766864276696,0.14365241012310956,297.40615877616756,964.9775600118431,3.296920611916212
32,32.0,0.0005408968150783376,-0.002901275978399916,-0.0014575839864000067,0.06219799999596177,-0.006745565401418168,-0.0005708239704796721,0.0019449302514263254,0.336472573681811,0.35671753183233207,0.036644100786550504,0.11195957364088513,-0.11397297023154648,-0.36699819832614994,-0.08347889672633726,-0.04952295706579416,-0.1303116147103286,148.0,283.0,2682.4383917163605,0.0,4898.744901471767,0.4509145444956816,0.4524233358404812,-0.04705537808880944,0.4524233358404812,-0.04994043180893328,0.16950670498019746,295.0136067279184,962.585007963594,4.493196636040805
33,33.0,0.0001504881057642577,0.0014354779387114169,-8.807306972445326e-05,0.07437585675426842,-0.01945738237190786,-0.00036163208270837376,5.564658926641624e-05,0.37748696550975996,0.3680128624568861,0.013320034592512695,0.1267851085536621,-0.04271015584774383,-0.3128670174701378,-0.1016808048426018,0.042696564677460906,-0.030848678662924876,148.0,283.0,1800.9210572925494,0.0,4522.30321009214,0.6100960522574597,0.6017690602271986,0.23851786516417028,0.6017690602271986,0.2544404242490613,0.13689010878425326,297.9667636271606,965.5381648628362,3.016618186419681
34,34.0,0.0002322441264169034,0.004005563798336676,-0.005808654732206457,0.0014535341502179102,0.017062824483604987,0.00017313232323717327,0.0008816191604345231,0.35552655337543254,0.3466589882125426,0.04464778158433893,0.14790811510465723,-0.13667870219573955,-0.3864541074285123,-0.07629917892492599,0.005526417563702105,-0.11438717234625884,148.0,283.0,2924.8350870412946,0.0,5375.56080830089,0.4547271615264673,0.4559014042730589,-0.04040474723462384,0.4559014042730589,-0.04265008978384977,0.17742755037523594,294.2015574973491,961.7729587330247,4.899221251325452
35,35.0,0.0003863455010926543,-0.002728166640848275,-4.35802631467876e-05,0.026756422059104588,-0.07968174980020336,-0.005714460864949573,0.0007330164906976549,0.2878395847197808,0.41206898492227767,0.03140448177121388,0.12939219766692572,-0.1405115950816135,-0.32017023000803796,-0.1850030661149292,-0.06459339095167395,-0.14114011774558746,148.0,283.0,2048.3448273081935,0.0,4837.562818352506,0.5827602114409757,0.5765750432144706,0.19034281911956208,0.5765750432144706,0.20216986376889265,0.14677842356524787,297.1378732753494,964.709274511025,3.4310633623252826
36,36.0,0.0002243849437975555,-0.004511326100868503,0.0001390143893491583,0.038443032338707744,-0.036849194143136234,0.00010202912027804521,0.00202120757097904,0.35284289590779067,0.38713538638591216,0.023440728425005792,0.16268950367974333,-0.18163341889197018,-0.3356565706929458,-0.21792613347594797,-0.004401816979032419,-0.053354316089111016,148.0,283.0,2103.0226258353223,0.0,4694.285941005863,0.556813443521746,0.5520037227675356,0.14335846988657153,0.5520037227675356,0.1525554359233388,0.14887504521733996,296.9546980709034,964.526099306579,3.522650964548278
37,37.0,0.00012170133911987067,-0.0035173197689241644,0.00040860496827658144,0.02645748186253377,0.015711935800616892,0.0006161004995238222,0.0020529890376972493,0.3721690566858323,0.37495240464706076,0.02903471902007769,0.09170433555075136,-0.025390902478888106,-0.2802705908449448,-0.10330574000115063,-0.004037603129974691,-0.038653721541593064,148.0,283.0,2147.776623060326,0.0,4769.530936654759,0.5542710723953245,0.5496880822065224,0.13893058962463412,0.5496880822065224,0.1476940100532217,0.15056941257484094,296.8047684319587,964.3761696676343,3.597615784020647
38,38.0,4.8003345987421995e-05,0.0019234774991666228,-0.003942656276208584,0.020608802572883278,-0.031695819911156276,0.0016173458325760112,0.002886147915602524,0.34010740946602047,0.34782482907826223,0.05659470468778874,0.12866615507284762,-0.11657293721559349,-0.2398906947438274,-0.15880719438927154,-0.03201265063466305,-0.13379076146637492,148.0,283.0,2929.899801641378,0.0,5012.4548324000825,0.41179271179768684,0.41547606919013924,-0.11770454337290936,0.41547606919013924,-0.12474772000847718,0.17758928315699649,294.1845902792584,961.755991514934,4.907704860370817
39,39.0,0.0003308416587966365,-0.004266270598140195,-0.0002778699610326797,0.01867907406219785,-0.019497566131161125,-0.0042931293805048626,0.0001908467972276617,0.3270747260811529,0.3845248184983732,-0.003471097924710783,0.1428741943509293,-0.07654841665431372,-0.28395137940270526,-0.04024488807955238,0.046633318623880406,-0.08384705084621157,148.0,283.0,1913.4517680158697,0.0,4626.831826451253,0.5935727167738496,0.5864444959773968,0.20921481325407632,0.5864444959773968,0.22284512734459067,0.14147312312791463,297.5897763215549,965.1611775572304,3.205111839222562
40,40.0,2.0338816482922506e-05,0.002624134725640542,-0.0036879454298636444,0.043272786277049016,-0.023589938486161817,0.0006302702243946859,0.0018664916948156933,0.38579756817238436,0.3608424410946458,0.03753439182771715,0.07055746254562521,-0.21001664818349647,-0.4471453716338838,-0.1052244552386903,0.1310633463228288,0.02243276196404897,148.0,283.0,2711.243564044594,0.0,5040.30105774879,0.4611979496505628,0.4620869799282289,-0.02857692351561636,0.4620869799282289,-0.03027689357358604,0.17046724808227612,294.9171069881253,962.4885082238009,4.541446505937344
41,41.0,0.00011799400274799806,0.0019261799680502618,-0.0035212568193081,0.043099724931971874,0.002131984735369229,-0.001241560692169836,0.0006460611035902952,0.3701937216145222,0.35059814959303676,0.03429935761031118,0.16255254672794403,-0.022468362282594787,-0.3329539184451803,-0.030339664565536707,-0.006800088679605668,-0.1452712367122186,148.0,283.0,2727.391665972128,0.0,5129.679428828625,0.46780229560271713,0.4683114795352943,-0.016674670888592535,0.4683114795352943,-0.017648313138047694,0.1710033658141378,294.8630094942307,962.4344107299063,4.568495252884636
42,42.0,0.0003023968714145831,0.0005175815533914543,-0.003268845500819671,0.07090663401636968,-0.019880637136749753,-0.001795292229616222,0.0018376794086693235,0.28356397909595277,0.3268989718051134,0.08675379584673876,0.13805457803176763,-0.16494646276109806,-0.21378393588263336,-0.07624303959133959,0.0903617716821149,0.01550608353386134,148.0,283.0,3032.6727456877043,0.0,5567.431856170528,0.45411865945071683,0.4552833651072864,-0.041586538342148316,0.4552833651072864,-0.04381364442869686,0.1808399124511271,293.8402923092539,961.4116935449294,5.079853845373039
43,43.0,0.0005363462154166389,0.00270727612494671,-0.0054611581256434,0.03228869236547996,0.0025674428276374487,-0.0004624702618090893,0.0018543873403785965,0.34694360097021326,0.32304401517524334,0.07226590726138502,0.13564084658494796,-0.1466720149657264,-0.3408004836418736,-0.07699681409875128,-0.0678472824329609,0.03382284827615822,148.0,283.0,2921.8330068407295,0.0,4989.053195633919,0.4105818843241771,0.4143512020682162,-0.11985547172091082,0.4143512020682162,-0.127063018488229,0.1773316145775135,294.2116147174515,961.7830159531271,4.894192641274254
44,44.0,-5.0553073743776034e-05,-0.0010345482581041083,0.00020908733346908093,0.007768357392106654,-0.01145086355729893,-0.0017260996663399117,0.00017350944232282588,0.3430453118114454,0.39596735808993966,0.011914371377496388,0.1265252925834327,-0.22249519022926045,-0.38013729999523116,-0.0038171877266466227,0.06788805188026997,0.016233695261289375,148.0,283.0,1855.5796163682169,0.0,4582.9239039184695,0.6028814335965063,0.5951100966826728,0.22578484703511081,0.5951100966826728,0.2406449034311572,0.13913503236979435,297.78365287648836,965.355054112164,3.108173561755807
45,45.0,0.0003705696756333578,-0.002553916692376192,7.724290881368226e-05,0.03917378316811696,-0.040464414483478414,-0.0019520017460408993,0.00024193357329147357,0.37894829120316176,0.3380449905421869,0.03106501815903251,0.15111349276194452,-0.08601722183267281,-0.18902065228238288,-0.008646359405228739,0.030308899882107738,-0.09408610307110792,148.0,283.0,2033.7735322568637,0.0,4983.443407043569,0.5988094379710964,0.5918939243129879,0.219635003922808,0.591893924312988,0.23285858747175878,0.14621461343126776,297.18668833414785,964.7580895698235,3.40665583292607
46,46.0,6.542842438467994e-05,-0.0050427755757227535,0.0006477261838617703,-0.015302260960262703,-0.04468307312580658,-0.0007398743601633452,0.002911847707363568,0.3676119237983451,0.430000966945798,0.006947811060492926,0.10700287520476097,-0.13964271269658893,-0.2738671962084242,-0.048882441649090856,0.1121499560794076,-0.013734905771834834,148.0,283.0,1862.1656325250995,0.0,4829.11990670644,0.62293875487174,0.6143881973319782,0.26264770165506657,0.6143881973319781,0.2789977542479893,0.13940309123273387,297.7615891707702,965.3329904064458,3.119205414614907
47,47.0,-7.227125377135004e-05,0.0014068510915205591,0.0003575561762946414,0.03089169515999529,-0.04216223772066795,-0.0007940044663777173,0.0028706849643168847,0.37815467844669426,0.3709868399577795,0.05253990896183524,0.10209645243307094,-0.09781935538585111,-0.42145467076248644,-0.15221277205171194,0.09937057210512044,-0.015538490798125944,148.0,283.0,1895.3323166557327,0.0,4724.008811404369,0.606546082014375,0.5987873028347968,0.23281626150167223,0.5987873028347968,0.2476523054734332,0.1407452565561583,297.6504780011533,965.221879236829,3.174760999423338
48,48.0,0.00055686977936467,0.004358648999692261,-0.003687416842619947,0.02376917349269822,-0.013632338085103042,-0.001107603615422756,0.002483400935013113,0.3581587798535431,0.3390988831792411,0.025587551740998006,0.19002207446530212,-0.060733223354265856,-0.14872849411576256,-0.15535938434645874,0.026719790202223433,-0.04418188346238732,148.0,283.0,3009.2245479413864,0.0,5274.965743396853,0.4268340980251948,0.4295271866536191,-0.09083652822314714,0.4295271866536191,-0.0959861503977695,0.1801034299079266,293.9188457355397,961.4902469712154,5.040577132230128
49,49.0,-0.00011752494615228913,0.0020317830637064573,-0.002556044268581992,0.010213739896968355,-0.06288946642068168,-0.002648265536997529,0.00033055435488943305,0.34925433205082973,0.35697131605858984,0.025677835942175514,0.14260018275084596,-0.12702723439592536,-0.368176325214134,-0.10603302338604609,0.03132409592631541,0.042386529842891936,148.0,283.0,2379.376251968238,0.0,4760.841163485512,0.5016848140653218,0.5002193582475567,0.04433836745985509,0.5002193582475567,0.04714055662490608,0.15904953940672556,296.0288902781634,963.6002915138389,3.985554860918322
