,Bootstrap_nr,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Performance_pressure,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Leadership_quality,Sense_of_community,Contract_duration_1.0,Contract_duration_2.0,Contract_duration_3.0,Contract_duration_4.0,Contract_duration_5.0,Leadership_position_1.0,Leadership_position_2.0,Leadership_position_3.0
830,76,Current_position_7.0,0.019233205006456033,0.025003320444257085,8.664874713081422e-05,0.006535736038271588,-0.0032372003375334664,-0.021191955735401346,-0.005715933983700895,-0.03536177199311103,-0.0600595638234358,-0.06027910973910578,-0.013231934821444555,-0.012439935170962785,0.015225653255030771,0.032396782642989015,-0.004777167678253132,,-0.00401577122377114,-0.0004479968494330828,-0.002332360797274131
831,76,Current_position_8.0,0.0019302398717708866,0.008632788575805728,-0.0014005924309510333,-0.016071852536330804,7.755190941270044e-05,-0.03442593138248781,0.005026391654761613,0.04515651659305832,-0.005262727995721103,-0.0014327575831622845,-0.002295666266401545,-0.015092158609729203,-0.002028923097355498,-0.03558990857547628,-0.004756145124591529,,-0.0007932713873442952,0.0008652650706777235,-0.0010413114474739406
832,76,Current_position_9.0,-0.0010667900945428516,0.0017298498016413547,-0.00039106512501328245,-0.027848798535888473,-0.002897630092171557,-0.03763646422329928,0.013226474800022554,0.048580645210874546,-0.060754283537056857,-0.01608851452120253,-0.020270654147938456,-0.024033176261362706,-0.00031371639527537663,-0.045827720824767215,-0.0047499429588222335,,0.0032012214401159053,0.001669679094798314,0.0010602306399577223
833,76,Current_position_10.0,0.0009620726381495397,-0.005237268396645489,-0.003514614904683297,0.010820591849213126,0.0022421901813958886,0.0349204622778426,-0.018389466254461813,-0.03854207900209757,0.013445188899865752,-0.03542384525119503,-0.016695250638168947,0.027319387883093987,-0.004984327487348145,0.02772659787137672,-0.004763009480624995,,-0.00043282073519412936,7.944276015349289e-05,-0.0003291324376225541
834,76,Current_position_11.0,-0.0009452387254467771,0.0006578931913317775,5.228734008956032e-05,-0.027181050635970476,0.0013759753086638156,-0.06329683909551412,0.012644587796502012,-0.011893650222344218,-0.04275485103129804,0.011849409588855758,0.015924908362557964,-0.011921891919925045,0.003791342934853918,-0.006990742361633278,0.0007029610411420271,,0.002165593493621951,0.0019104575985377753,0.00024185278448899793
835,76,Current_position_12.0,0.00486665110811287,-0.0398248427408346,0.011224758109804799,-0.004988796735683872,0.003530027012452956,0.0680942531292257,-0.021113409728871105,-0.017272831200475222,0.12855765955286644,0.038127228343743914,0.01005343238695436,-0.004293784562854683,0.007338379017972835,0.03074311994756403,0.024541951433802278,,0.002710598090171859,0.0010473769750931961,0.0011207936921857006
836,77,Current_position_2.0,0.013965780062741405,0.03843572118174437,-0.008608023762707187,0.09543776550139535,0.006174522891114695,0.011523134877684905,-0.03416422718352921,0.041986307803646886,0.05497294528278746,-0.036760834346541274,0.003835179162481607,0.022154151100023892,-0.000449207855113394,0.019908458083479904,-0.000314026677331649,,-0.019733772798082496,0.012929835353060895,-0.000673618293724019
837,77,Current_position_3.0,-0.0004182502498715369,0.00028013991844402,0.00974853741898096,0.04664265238282678,0.00499505457768688,0.02975892878245213,-0.051977970417828805,-0.05146477713581415,-0.03927585663367698,0.02719489450179633,0.050050725126581194,0.02959356485468652,-0.0007155932636115871,0.02296175688069332,-0.0039100974199060305,,-0.00446002801636269,0.0034071917475079583,0.0015393959272598638
838,77,Current_position_4.0,0.005739028389182422,0.01676856994075699,0.008029637981612278,-0.01726879786110686,-0.009582432410091244,0.036023154769202516,-0.046778614930412056,-0.1377914078330449,-0.00553927587940616,0.0659804295807808,0.00912817680614823,0.015456162083370792,0.00012881799213080084,0.02304406276855933,-0.003915980216770981,,0.0010932742423539442,0.0013131924850531868,0.00711807228091945
839,77,Current_position_5.0,0.05048354794134759,0.0033430771477544795,0.01867827555885476,0.05682147114356261,0.007136022414669763,0.039590104147329656,-0.04217978319040352,0.04029999715490066,0.19267651672822775,0.15029217226527142,0.06900447867038512,0.029637529818710113,-0.0007162342410436149,0.023011774056622056,-0.003900518341302129,,-0.01257877290363065,0.011360733100280093,0.010451729375448943
